timestamp,facility_code,ambient_temperature_c,humidity_pct,wind_speed_ms,precipitation_mm,barometric_pressure_hpa
2025-12-19 06:00:00,HAM,-0.8,81.1,11.3,0.41,1011.5
2025-12-19 07:00:00,HAM,0.5,73.1,12.0,0.0,1005.1
2025-12-19 08:00:00,HAM,0.9,76.2,9.8,0.0,1008.8
2025-12-19 09:00:00,HAM,2.1,79.7,9.7,0.0,1007.3
2025-12-19 10:00:00,HAM,4.7,73.9,9.3,3.34,1004.7
2025-12-19 11:00:00,HAM,6.0,75.6,7.6,0.0,999.3
2025-12-19 12:00:00,HAM,4.2,75.3,7.1,0.0,1005.8
2025-12-19 13:00:00,HAM,3.7,69.6,6.9,0.0,1011.0
2025-12-19 14:00:00,HAM,1.9,80.8,8.1,0.0,1006.5
2025-12-19 15:00:00,HAM,3.8,84.2,8.3,0.0,1013.0
2025-12-19 16:00:00,HAM,4.7,88.2,8.2,0.06,1014.5
2025-12-19 17:00:00,HAM,-0.6,76.8,8.2,0.0,1025.9
2025-12-19 18:00:00,HAM,1.3,84.0,10.5,0.0,1019.4
2025-12-19 19:00:00,HAM,-1.3,83.5,8.3,0.36,1014.7
2025-12-19 20:00:00,HAM,-1.1,73.7,9.1,0.0,1005.9
2025-12-19 21:00:00,HAM,-0.2,77.0,10.2,0.0,1022.8
2025-12-19 22:00:00,HAM,-1.4,76.2,10.2,0.0,1014.9
2025-12-19 23:00:00,HAM,-3.0,82.3,8.2,0.0,1017.5
2025-12-20 00:00:00,HAM,-2.5,82.4,7.3,0.0,1018.3
2025-12-20 01:00:00,HAM,-3.5,77.1,6.7,0.0,1001.6
2025-12-20 02:00:00,HAM,-2.1,81.9,8.3,0.0,1006.9
2025-12-20 03:00:00,HAM,-2.3,77.9,10.6,0.0,1004.6
2025-12-20 04:00:00,HAM,-2.4,86.4,11.6,2.34,1007.2
2025-12-20 05:00:00,HAM,1.3,86.0,11.4,0.0,1010.5
2025-12-20 06:00:00,HAM,1.4,86.5,12.2,0.53,1014.3
2025-12-20 07:00:00,HAM,1.1,78.9,12.1,0.0,1008.2
2025-12-20 08:00:00,HAM,1.6,80.7,9.4,0.0,1006.5
2025-12-20 09:00:00,HAM,2.9,72.6,8.7,0.0,998.2
2025-12-20 10:00:00,HAM,2.3,83.0,7.4,0.0,1012.9
2025-12-20 11:00:00,HAM,2.4,87.7,5.9,0.0,1006.2
2025-12-20 12:00:00,HAM,4.2,74.8,8.1,0.0,1013.3
2025-12-20 13:00:00,HAM,5.5,88.6,7.6,0.0,997.5
2025-12-20 14:00:00,HAM,2.3,86.5,9.4,0.0,1011.5
2025-12-20 15:00:00,HAM,3.4,78.9,7.6,0.0,998.8
2025-12-20 16:00:00,HAM,1.9,75.6,8.6,0.0,1000.7
2025-12-20 17:00:00,HAM,1.2,76.2,10.3,0.0,1012.9
2025-12-20 18:00:00,HAM,1.7,87.6,10.0,0.0,1013.5
2025-12-20 19:00:00,HAM,1.1,74.2,9.8,1.07,1003.7
2025-12-20 20:00:00,HAM,-1.2,76.6,9.4,0.0,1009.7
2025-12-20 21:00:00,HAM,-3.2,80.4,8.8,0.0,1030.6
2025-12-20 22:00:00,HAM,-2.2,92.4,11.1,0.0,1003.3
2025-12-20 23:00:00,HAM,-2.0,79.8,11.5,0.0,1010.7
2025-12-21 00:00:00,HAM,-4.2,81.3,9.6,0.0,1009.1
2025-12-21 01:00:00,HAM,-1.7,70.5,9.3,0.5,1011.5
2025-12-21 02:00:00,HAM,-3.5,82.6,7.3,0.0,1012.7
2025-12-21 03:00:00,HAM,-2.9,81.3,9.5,0.0,1007.2
2025-12-21 04:00:00,HAM,-0.9,68.9,10.9,0.0,1000.0
2025-12-21 05:00:00,HAM,-0.7,76.8,11.1,0.0,1014.4
2025-12-21 06:00:00,HAM,0.9,72.7,10.2,0.0,991.7
2025-12-21 07:00:00,HAM,1.5,75.4,9.4,0.0,1008.3
2025-12-21 08:00:00,HAM,1.6,74.3,9.0,0.0,1016.2
2025-12-21 09:00:00,HAM,1.6,79.7,7.5,0.0,1022.5
2025-12-21 10:00:00,HAM,3.0,85.2,6.7,0.0,993.6
2025-12-21 11:00:00,HAM,2.5,81.1,7.8,0.0,1001.7
2025-12-21 12:00:00,HAM,4.6,79.7,8.4,0.0,1011.5
2025-12-21 13:00:00,HAM,3.2,71.6,7.4,0.0,1007.5
2025-12-21 14:00:00,HAM,0.6,78.2,7.7,0.0,1000.8
2025-12-21 15:00:00,HAM,2.9,73.1,9.9,0.0,1015.8
2025-12-21 16:00:00,HAM,2.6,84.4,8.8,0.0,1017.8
2025-12-21 17:00:00,HAM,1.2,72.8,9.5,0.0,1014.5
2025-12-21 18:00:00,HAM,1.9,79.8,10.6,0.0,1015.9
2025-12-21 19:00:00,HAM,-1.2,86.6,11.2,0.0,1005.3
2025-12-21 20:00:00,HAM,0.4,79.8,11.7,0.0,1021.1
2025-12-21 21:00:00,HAM,-1.5,80.4,9.2,0.0,1024.3
2025-12-21 22:00:00,HAM,-0.3,79.9,7.1,4.08,1012.2
2025-12-21 23:00:00,HAM,-2.1,77.2,7.3,0.0,1012.1
2025-12-22 00:00:00,HAM,-3.1,83.6,8.7,0.0,1006.7
2025-12-22 01:00:00,HAM,-3.2,81.9,9.5,0.0,1022.6
2025-12-22 02:00:00,HAM,-2.2,75.9,10.5,0.0,1016.0
2025-12-22 03:00:00,HAM,-1.6,83.5,9.1,0.0,1010.7
2025-12-22 04:00:00,HAM,-1.3,78.7,10.3,3.98,1016.8
2025-12-22 05:00:00,HAM,-1.9,77.3,10.6,1.95,996.4
2025-12-22 06:00:00,HAM,0.2,77.8,10.3,0.0,1016.3
2025-12-22 07:00:00,HAM,0.9,70.7,10.9,0.0,1017.9
2025-12-22 08:00:00,HAM,3.2,74.3,10.2,0.0,1020.2
2025-12-22 09:00:00,HAM,3.3,77.2,10.6,0.0,1006.0
2025-12-22 10:00:00,HAM,2.4,67.2,10.6,3.78,997.2
2025-12-22 11:00:00,HAM,3.0,75.6,9.4,0.0,1000.7
2025-12-22 12:00:00,HAM,2.7,70.7,10.8,0.0,1015.5
2025-12-22 13:00:00,HAM,5.1,78.2,9.4,0.0,997.7
2025-12-22 14:00:00,HAM,2.5,84.9,10.6,4.08,1003.8
2025-12-22 15:00:00,HAM,3.5,76.7,11.9,0.0,1006.0
2025-12-22 16:00:00,HAM,1.8,75.6,11.2,5.52,1012.3
2025-12-22 17:00:00,HAM,1.6,74.7,10.3,0.0,1018.8
2025-12-22 18:00:00,HAM,1.6,85.1,9.1,0.0,1003.0
2025-12-22 19:00:00,HAM,-0.7,85.9,10.6,0.0,1002.2
2025-12-22 20:00:00,HAM,-0.9,85.5,10.6,0.43,1018.3
2025-12-22 21:00:00,HAM,-0.8,83.2,9.4,0.0,1002.4
2025-12-22 22:00:00,HAM,-3.8,87.7,9.0,2.77,1013.1
2025-12-22 23:00:00,HAM,-2.5,76.4,8.5,3.91,1018.3
2025-12-23 00:00:00,HAM,-2.7,78.1,8.5,0.0,1013.6
2025-12-23 01:00:00,HAM,-1.9,73.0,10.6,0.0,1016.6
2025-12-23 02:00:00,HAM,1.0,76.1,11.4,0.0,1007.6
2025-12-23 03:00:00,HAM,-1.7,77.8,10.8,0.01,1012.6
2025-12-23 04:00:00,HAM,-2.6,81.8,9.0,0.0,1001.0
2025-12-23 05:00:00,HAM,-0.6,83.7,9.7,0.21,1009.9
2025-12-23 06:00:00,HAM,-0.3,75.7,8.3,0.0,1008.1
2025-12-23 07:00:00,HAM,2.1,77.7,6.6,0.51,1007.8
2025-12-23 08:00:00,HAM,2.5,80.6,4.6,0.55,1012.0
2025-12-23 09:00:00,HAM,1.5,68.9,7.1,0.0,1002.7
2025-12-23 10:00:00,HAM,4.6,76.6,6.7,0.0,1014.0
2025-12-23 11:00:00,HAM,3.8,78.7,5.0,5.31,1005.9
2025-12-23 12:00:00,HAM,3.3,80.6,5.3,2.38,1020.7
2025-12-23 13:00:00,HAM,4.2,73.2,6.7,1.46,1011.5
2025-12-23 14:00:00,HAM,2.6,80.6,7.7,0.2,1019.8
2025-12-23 15:00:00,HAM,2.2,80.1,9.7,0.0,1003.7
2025-12-23 16:00:00,HAM,3.3,81.9,10.5,0.0,1015.9
2025-12-23 17:00:00,HAM,-0.1,87.4,8.6,0.0,1012.8
2025-12-23 18:00:00,HAM,1.0,79.5,9.3,1.95,1011.5
2025-12-23 19:00:00,HAM,-0.1,81.2,11.1,2.36,1019.0
2025-12-23 20:00:00,HAM,0.2,76.2,9.1,0.0,999.8
2025-12-23 21:00:00,HAM,-1.7,76.6,10.4,0.0,1005.2
2025-12-23 22:00:00,HAM,-2.5,79.3,8.2,0.0,1014.0
2025-12-23 23:00:00,HAM,-2.2,77.8,9.6,0.0,1010.2
2025-12-24 00:00:00,HAM,-2.1,84.6,8.0,0.0,1011.9
2025-12-24 01:00:00,HAM,-4.2,83.7,7.0,0.0,1008.8
2025-12-24 02:00:00,HAM,-2.4,79.8,6.2,0.0,1017.1
2025-12-24 03:00:00,HAM,-1.2,84.5,6.4,0.0,1007.3
2025-12-24 04:00:00,HAM,-1.0,76.3,6.1,0.0,1016.0
2025-12-24 05:00:00,HAM,-0.6,81.2,6.3,0.0,1007.5
2025-12-24 06:00:00,HAM,1.2,85.3,6.1,0.0,991.3
2025-12-24 07:00:00,HAM,1.7,83.9,9.0,0.0,1003.4
2025-12-24 08:00:00,HAM,1.7,74.3,7.8,0.0,1018.9
2025-12-24 09:00:00,HAM,1.0,82.5,8.7,0.0,1014.8
2025-12-24 10:00:00,HAM,3.2,80.5,7.9,0.0,1016.9
2025-12-24 11:00:00,HAM,3.1,85.1,7.8,0.0,1015.7
2025-12-24 12:00:00,HAM,3.1,76.3,9.2,0.0,1018.6
2025-12-24 13:00:00,HAM,3.8,76.0,10.7,0.0,1019.0
2025-12-24 14:00:00,HAM,3.0,84.7,11.6,0.0,1007.2
2025-12-24 15:00:00,HAM,2.8,77.1,11.5,0.0,1008.2
2025-12-24 16:00:00,HAM,3.2,72.4,11.8,0.0,1012.0
2025-12-24 17:00:00,HAM,0.7,78.9,8.8,0.0,1015.3
2025-12-24 18:00:00,HAM,-1.5,86.2,7.3,1.85,997.5
2025-12-24 19:00:00,HAM,-2.5,80.6,9.3,1.44,1013.8
2025-12-24 20:00:00,HAM,-3.0,77.3,9.1,0.0,1009.1
2025-12-24 21:00:00,HAM,-2.2,83.2,7.2,0.0,1013.8
2025-12-24 22:00:00,HAM,-1.8,83.8,6.7,0.0,1007.4
2025-12-24 23:00:00,HAM,-2.5,85.8,7.3,0.0,1003.6
2025-12-25 00:00:00,HAM,-2.5,81.7,8.0,0.0,1013.2
2025-12-25 01:00:00,HAM,-3.1,84.5,7.6,0.0,1025.6
2025-12-25 02:00:00,HAM,-3.1,84.6,8.1,0.0,1003.2
2025-12-25 03:00:00,HAM,-1.8,76.6,8.9,0.0,1003.9
2025-12-25 04:00:00,HAM,-0.1,85.4,9.8,0.0,1009.8
2025-12-25 05:00:00,HAM,-0.4,77.5,10.1,0.0,1005.1
2025-12-25 06:00:00,HAM,1.4,80.0,8.1,0.0,1020.7
2025-12-25 07:00:00,HAM,-0.1,79.2,9.2,0.0,1006.6
2025-12-25 08:00:00,HAM,2.0,84.8,8.8,2.49,1003.3
2025-12-25 09:00:00,HAM,3.1,75.2,10.0,0.0,1010.0
2025-12-25 10:00:00,HAM,3.1,81.9,9.1,0.0,1027.0
2025-12-25 11:00:00,HAM,3.3,80.7,9.5,0.0,997.3
2025-12-25 12:00:00,HAM,5.0,71.8,8.5,0.0,1008.0
2025-12-25 13:00:00,HAM,4.6,77.0,8.8,0.0,1007.4
2025-12-25 14:00:00,HAM,2.7,75.3,8.6,0.0,1007.2
2025-12-25 15:00:00,HAM,3.1,78.9,8.7,0.0,1013.7
2025-12-25 16:00:00,HAM,1.6,77.7,9.2,0.0,1012.1
2025-12-25 17:00:00,HAM,0.5,87.1,10.7,0.1,1008.1
2025-12-25 18:00:00,HAM,0.6,82.7,9.1,4.11,1012.6
2025-12-25 19:00:00,HAM,-0.4,86.5,8.7,0.0,1006.0
2025-12-25 20:00:00,HAM,-0.6,80.2,8.2,0.0,1016.7
2025-12-25 21:00:00,HAM,-1.6,84.6,10.1,0.0,1006.3
2025-12-25 22:00:00,HAM,-0.9,86.4,9.6,0.0,1014.1
2025-12-25 23:00:00,HAM,-2.7,85.5,10.0,0.0,1014.0
2025-12-26 00:00:00,HAM,-0.4,85.7,8.6,0.0,1010.6
2025-12-26 01:00:00,HAM,-1.8,79.1,7.9,3.14,1005.4
2025-12-26 02:00:00,HAM,-1.3,84.0,8.3,0.0,1013.5
2025-12-26 03:00:00,HAM,-1.6,83.9,8.9,0.0,1007.0
2025-12-26 04:00:00,HAM,-0.1,71.8,9.5,0.0,1010.0
2025-12-26 05:00:00,HAM,0.5,76.5,8.5,0.0,1003.1
2025-12-26 06:00:00,HAM,0.0,81.4,10.5,0.0,1016.9
2025-12-26 07:00:00,HAM,0.6,84.6,11.3,0.0,1019.9
2025-12-26 08:00:00,HAM,4.2,85.9,10.4,0.0,1005.4
2025-12-26 09:00:00,HAM,3.2,80.0,8.5,0.0,989.1
2025-12-26 10:00:00,HAM,2.2,72.7,7.5,0.0,1016.6
2025-12-26 11:00:00,HAM,4.1,83.9,8.3,0.0,1000.7
2025-12-26 12:00:00,HAM,1.6,74.0,7.9,0.0,1010.7
2025-12-26 13:00:00,HAM,4.9,75.1,9.3,0.0,1008.4
2025-12-26 14:00:00,HAM,4.0,77.7,9.8,6.09,1014.6
2025-12-26 15:00:00,HAM,3.3,81.6,10.0,0.0,1006.2
2025-12-26 16:00:00,HAM,3.1,80.6,11.0,0.0,1006.7
2025-12-26 17:00:00,HAM,3.6,85.0,12.4,0.0,1009.3
2025-12-26 18:00:00,HAM,1.6,83.3,13.5,1.54,1005.7
2025-12-26 19:00:00,HAM,-0.6,82.7,10.7,0.99,1004.3
2025-12-26 20:00:00,HAM,-2.0,87.2,9.6,0.0,1007.8
2025-12-26 21:00:00,HAM,-3.0,79.5,10.2,0.0,1005.3
2025-12-26 22:00:00,HAM,-1.9,76.5,8.2,0.36,1015.3
2025-12-26 23:00:00,HAM,-2.6,83.0,9.5,1.15,1007.0
2025-12-27 00:00:00,HAM,-3.6,81.0,9.9,2.42,1024.3
2025-12-27 01:00:00,HAM,-2.8,77.6,10.0,0.61,1028.2
2025-12-27 02:00:00,HAM,-3.9,82.5,11.4,0.0,1003.9
2025-12-27 03:00:00,HAM,-1.6,73.0,9.6,0.0,1014.6
2025-12-27 04:00:00,HAM,-0.7,80.3,11.1,0.0,990.1
2025-12-27 05:00:00,HAM,-1.4,73.1,8.5,0.0,1018.7
2025-12-27 06:00:00,HAM,0.0,75.3,8.4,0.0,1027.3
2025-12-27 07:00:00,HAM,2.3,76.0,7.5,0.0,1016.5
2025-12-27 08:00:00,HAM,2.5,84.5,8.6,0.0,998.4
2025-12-27 09:00:00,HAM,3.4,75.2,9.5,0.0,1025.5
2025-12-27 10:00:00,HAM,2.3,76.6,6.7,0.0,1013.3
2025-12-27 11:00:00,HAM,3.8,78.2,8.1,0.0,1013.7
2025-12-27 12:00:00,HAM,3.1,75.0,6.8,0.0,1016.9
2025-12-27 13:00:00,HAM,4.0,81.6,6.4,0.0,1021.0
2025-12-27 14:00:00,HAM,2.5,74.1,6.8,0.0,1013.5
2025-12-27 15:00:00,HAM,3.3,75.7,6.6,0.0,1002.7
2025-12-27 16:00:00,HAM,0.9,87.5,6.6,0.0,1019.6
2025-12-27 17:00:00,HAM,1.4,77.3,6.7,0.0,1008.3
2025-12-27 18:00:00,HAM,0.2,85.0,8.0,1.89,1018.2
2025-12-27 19:00:00,HAM,-1.6,79.4,9.7,0.0,1011.0
2025-12-27 20:00:00,HAM,-1.7,87.9,9.2,0.0,1009.0
2025-12-27 21:00:00,HAM,-2.9,85.1,10.8,0.85,1017.1
2025-12-27 22:00:00,HAM,-2.6,74.4,10.7,0.0,1017.7
2025-12-27 23:00:00,HAM,-2.4,78.1,10.5,0.0,1006.6
2025-12-28 00:00:00,HAM,-2.0,90.6,9.0,3.94,1024.4
2025-12-28 01:00:00,HAM,-2.2,84.4,10.6,0.0,1020.4
2025-12-28 02:00:00,HAM,-2.4,92.5,10.4,0.0,1025.5
2025-12-28 03:00:00,HAM,-1.1,72.9,11.7,0.0,1000.2
2025-12-28 04:00:00,HAM,-0.1,83.1,10.3,0.25,1009.0
2025-12-28 05:00:00,HAM,-0.6,74.7,9.0,0.0,1015.0
2025-12-28 06:00:00,HAM,1.6,76.7,8.1,0.0,1013.5
2025-12-28 07:00:00,HAM,0.4,84.1,8.7,0.0,1002.9
2025-12-28 08:00:00,HAM,1.9,81.7,10.2,0.68,1013.3
2025-12-28 09:00:00,HAM,2.4,69.6,8.5,0.6,1008.8
2025-12-28 10:00:00,HAM,3.0,71.4,7.6,0.0,1014.2
2025-12-28 11:00:00,HAM,3.3,77.4,9.9,0.0,1026.7
2025-12-28 12:00:00,HAM,2.3,81.6,10.6,0.0,1018.6
2025-12-28 13:00:00,HAM,3.8,76.1,10.6,0.0,995.0
2025-12-28 14:00:00,HAM,1.8,80.8,8.0,0.0,1000.4
2025-12-28 15:00:00,HAM,3.8,80.9,9.2,0.0,1015.1
2025-12-28 16:00:00,HAM,2.2,77.3,7.2,0.0,1008.1
2025-12-28 17:00:00,HAM,1.5,84.2,6.4,0.0,991.8
2025-12-28 18:00:00,HAM,-0.1,81.5,6.7,0.0,1005.6
2025-12-28 19:00:00,HAM,-0.0,70.7,6.5,1.82,1025.1
2025-12-28 20:00:00,HAM,-0.8,71.8,6.1,0.0,1009.6
2025-12-28 21:00:00,HAM,-0.9,86.0,6.2,0.0,1012.4
2025-12-28 22:00:00,HAM,-2.9,87.0,6.1,0.0,1007.5
2025-12-28 23:00:00,HAM,-3.8,84.0,4.8,1.15,1011.2
2025-12-29 00:00:00,HAM,-2.9,77.3,7.6,1.49,1009.4
2025-12-29 01:00:00,HAM,-1.8,77.2,8.4,5.16,1010.5
2025-12-29 02:00:00,HAM,-4.1,82.4,9.8,0.0,1002.9
2025-12-29 03:00:00,HAM,-3.2,75.4,10.9,0.0,1009.4
2025-12-29 04:00:00,HAM,-1.4,74.7,10.5,0.0,1013.2
2025-12-29 05:00:00,HAM,-0.8,79.1,9.9,0.0,1013.6
2025-12-29 06:00:00,HAM,2.3,86.3,8.3,0.0,1022.4
2025-12-29 07:00:00,HAM,3.6,81.9,8.5,0.0,1004.7
2025-12-29 08:00:00,HAM,2.4,85.4,11.3,0.55,1028.1
2025-12-29 09:00:00,HAM,2.8,80.2,11.0,0.0,1011.9
2025-12-29 10:00:00,HAM,4.4,75.9,10.6,0.69,1008.0
2025-12-29 11:00:00,HAM,2.9,74.8,10.7,0.0,991.0
2025-12-29 12:00:00,HAM,3.6,79.0,8.2,0.0,1015.8
2025-12-29 13:00:00,HAM,1.2,72.6,6.5,0.0,1013.9
2025-12-29 14:00:00,HAM,3.0,77.6,8.3,3.53,1021.6
2025-12-29 15:00:00,HAM,2.1,74.3,10.2,0.0,1008.4
2025-12-29 16:00:00,HAM,3.0,70.7,11.4,0.0,1013.6
2025-12-29 17:00:00,HAM,1.8,81.5,11.2,0.0,1012.4
2025-12-29 18:00:00,HAM,0.0,81.2,12.4,0.14,1004.6
2025-12-29 19:00:00,HAM,0.2,89.5,13.1,0.0,1003.9
2025-12-29 20:00:00,HAM,-2.7,75.4,12.2,0.0,1023.0
2025-12-29 21:00:00,HAM,-3.7,76.6,11.7,0.0,1010.6
2025-12-29 22:00:00,HAM,-2.8,79.6,10.2,2.88,1014.0
2025-12-29 23:00:00,HAM,-3.2,80.8,11.4,0.0,1004.7
2025-12-30 00:00:00,HAM,-3.4,88.8,9.0,0.92,1013.2
2025-12-30 01:00:00,HAM,-2.0,78.3,9.5,0.0,1010.0
2025-12-30 02:00:00,HAM,-2.5,81.8,9.4,2.87,1004.8
2025-12-30 03:00:00,HAM,-1.3,79.4,9.2,0.0,1014.4
2025-12-30 04:00:00,HAM,-0.3,85.4,11.1,0.0,1013.9
2025-12-30 05:00:00,HAM,-0.4,86.4,11.9,0.0,1014.9
2025-12-30 06:00:00,HAM,-0.0,76.3,12.3,0.0,999.7
2025-12-30 07:00:00,HAM,-0.2,80.2,10.5,4.51,1013.2
2025-12-30 08:00:00,HAM,2.8,78.0,9.4,5.73,1008.6
2025-12-30 09:00:00,HAM,3.0,71.5,7.4,0.0,1016.4
2025-12-30 10:00:00,HAM,3.6,81.3,9.2,0.0,1016.3
2025-12-30 11:00:00,HAM,3.5,68.7,10.5,0.0,992.0
2025-12-30 12:00:00,HAM,4.3,69.2,11.5,0.0,1005.7
2025-12-30 13:00:00,HAM,4.1,81.7,9.9,0.0,1028.8
2025-12-30 14:00:00,HAM,4.0,75.4,9.4,0.0,1017.2
2025-12-30 15:00:00,HAM,2.7,80.2,7.6,9.53,1022.9
2025-12-30 16:00:00,HAM,0.5,87.3,8.8,0.0,1006.0
2025-12-30 17:00:00,HAM,-0.9,73.9,6.7,0.0,1010.5
2025-12-30 18:00:00,HAM,0.5,79.9,8.3,0.0,996.4
2025-12-30 19:00:00,HAM,-1.5,77.6,8.2,2.42,1029.7
2025-12-30 20:00:00,HAM,0.1,65.7,9.9,0.0,1021.6
2025-12-30 21:00:00,HAM,-2.2,82.0,7.6,0.0,1006.5
2025-12-30 22:00:00,HAM,-2.3,75.8,7.9,0.45,1008.5
2025-12-30 23:00:00,HAM,-2.3,70.0,8.0,0.82,1005.3
2025-12-31 00:00:00,HAM,-2.9,90.0,10.6,0.0,1017.4
2025-12-31 01:00:00,HAM,-3.3,80.6,8.8,0.0,1019.2
2025-12-31 02:00:00,HAM,-0.7,76.5,8.2,0.49,1016.3
2025-12-31 03:00:00,HAM,-3.0,92.4,8.1,3.09,1026.8
2025-12-31 04:00:00,HAM,-0.7,79.6,10.3,0.0,1009.2
2025-12-31 05:00:00,HAM,-0.1,77.5,10.1,8.4,1025.5
2025-12-31 06:00:00,HAM,0.4,86.8,10.1,2.58,1008.9
2025-12-31 07:00:00,HAM,0.6,83.1,7.8,0.0,994.5
2025-12-31 08:00:00,HAM,1.4,81.5,7.7,3.34,1007.0
2025-12-31 09:00:00,HAM,2.3,76.1,6.8,0.0,1002.3
2025-12-31 10:00:00,HAM,2.0,81.8,6.7,0.39,1008.5
2025-12-31 11:00:00,HAM,3.3,75.2,8.5,0.0,999.8
2025-12-31 12:00:00,HAM,3.3,71.2,9.3,0.0,996.0
2025-12-31 13:00:00,HAM,3.5,77.5,9.3,0.0,1003.2
2025-12-31 14:00:00,HAM,3.7,79.9,10.7,8.7,1004.7
2025-12-31 15:00:00,HAM,2.7,83.9,11.8,1.66,1008.0
2025-12-31 16:00:00,HAM,2.7,76.4,11.2,2.94,1011.4
2025-12-31 17:00:00,HAM,1.0,76.5,8.8,1.27,999.7
2025-12-31 18:00:00,HAM,-0.2,78.3,8.1,0.0,1012.3
2025-12-31 19:00:00,HAM,0.5,84.6,6.3,1.99,1005.5
2025-12-31 20:00:00,HAM,-2.2,85.7,5.7,0.0,1003.8
2025-12-31 21:00:00,HAM,-1.6,77.6,6.9,0.0,1010.3
2025-12-31 22:00:00,HAM,-2.8,84.4,7.6,0.0,1011.9
2025-12-31 23:00:00,HAM,-1.7,75.0,6.0,0.0,1020.5
2026-01-01 00:00:00,HAM,-5.5,74.1,7.5,0.98,997.0
2026-01-01 01:00:00,HAM,-4.3,81.3,9.1,0.0,1021.0
2026-01-01 02:00:00,HAM,-4.6,86.1,8.9,0.0,1000.6
2026-01-01 03:00:00,HAM,-3.5,87.7,10.3,0.0,1001.2
2026-01-01 04:00:00,HAM,-0.7,76.4,9.4,0.0,1000.7
2026-01-01 05:00:00,HAM,-1.9,80.4,10.4,0.0,1007.5
2026-01-01 06:00:00,HAM,-0.8,81.5,9.9,0.0,1004.5
2026-01-01 07:00:00,HAM,-0.0,74.7,9.6,0.07,1014.1
2026-01-01 08:00:00,HAM,-0.2,83.6,8.7,0.0,1008.7
2026-01-01 09:00:00,HAM,-0.4,83.3,8.1,0.0,1005.8
2026-01-01 10:00:00,HAM,2.6,75.3,9.9,0.0,1029.6
2026-01-01 11:00:00,HAM,1.4,72.1,8.6,0.0,1016.1
2026-01-01 12:00:00,HAM,2.7,84.0,10.3,0.0,1025.5
2026-01-01 13:00:00,HAM,2.3,73.4,9.8,0.0,1002.4
2026-01-01 14:00:00,HAM,2.7,78.6,10.2,0.0,1004.2
2026-01-01 15:00:00,HAM,2.5,76.0,10.4,0.0,1009.9
2026-01-01 16:00:00,HAM,0.3,81.8,10.2,0.0,1008.9
2026-01-01 17:00:00,HAM,-0.3,90.9,8.8,0.0,1015.0
2026-01-01 18:00:00,HAM,0.3,73.9,7.8,0.97,1008.0
2026-01-01 19:00:00,HAM,-2.5,80.8,7.7,0.0,1011.3
2026-01-01 20:00:00,HAM,-2.9,76.7,7.2,0.0,1008.0
2026-01-01 21:00:00,HAM,-3.1,79.2,6.4,0.0,1005.4
2026-01-01 22:00:00,HAM,-4.3,88.0,6.5,0.57,1005.4
2026-01-01 23:00:00,HAM,-3.1,85.1,6.9,0.0,1003.2
2026-01-02 00:00:00,HAM,-4.1,81.0,8.3,0.0,1004.7
2026-01-02 01:00:00,HAM,-3.4,77.4,7.3,0.0,991.8
2026-01-02 02:00:00,HAM,-4.3,78.2,8.7,0.57,1008.0
2026-01-02 03:00:00,HAM,-2.0,84.5,8.8,0.0,998.9
2026-01-02 04:00:00,HAM,-2.6,88.9,8.8,0.0,1020.3
2026-01-02 05:00:00,HAM,-1.9,88.4,9.8,0.0,1026.7
2026-01-02 06:00:00,HAM,-0.9,80.2,8.3,0.0,1006.3
2026-01-02 07:00:00,HAM,1.2,86.5,8.2,0.0,1013.2
2026-01-02 08:00:00,HAM,-0.5,79.4,8.6,1.36,1003.8
2026-01-02 09:00:00,HAM,0.4,79.8,10.7,0.0,1009.5
2026-01-02 10:00:00,HAM,0.5,81.0,12.3,0.0,1015.3
2026-01-02 11:00:00,HAM,2.1,79.4,11.2,0.88,1016.4
2026-01-02 12:00:00,HAM,1.3,85.1,12.6,0.0,1011.9
2026-01-02 13:00:00,HAM,1.2,81.3,10.8,0.0,1008.3
2026-01-02 14:00:00,HAM,0.2,77.3,9.4,0.0,1032.7
2026-01-02 15:00:00,HAM,1.4,81.5,9.4,0.59,1006.5
2026-01-02 16:00:00,HAM,-0.1,79.2,7.6,5.22,1010.3
2026-01-02 17:00:00,HAM,-2.0,77.0,10.1,0.0,1015.2
2026-01-02 18:00:00,HAM,-0.0,78.1,8.8,0.92,1015.3
2026-01-02 19:00:00,HAM,-2.3,75.2,7.8,0.0,999.5
2026-01-02 20:00:00,HAM,-1.8,76.8,9.0,0.0,1005.8
2026-01-02 21:00:00,HAM,-3.0,80.4,8.6,0.0,1010.9
2026-01-02 22:00:00,HAM,-3.4,81.3,7.0,0.0,1012.9
2026-01-02 23:00:00,HAM,-3.8,78.6,7.8,0.06,1019.5
2026-01-03 00:00:00,HAM,-4.3,85.5,6.4,0.0,1011.7
2026-01-03 01:00:00,HAM,-3.4,91.0,5.8,1.3,1021.8
2026-01-03 02:00:00,HAM,-3.5,75.8,5.4,0.0,998.0
2026-01-03 03:00:00,HAM,-4.0,77.0,6.2,0.0,999.2
2026-01-03 04:00:00,HAM,-3.1,79.2,5.8,0.03,1017.4
2026-01-03 05:00:00,HAM,-3.1,84.5,7.4,0.0,1005.0
2026-01-03 06:00:00,HAM,-1.5,84.9,8.0,6.15,1010.4
2026-01-03 07:00:00,HAM,2.0,70.4,8.8,0.0,1003.7
2026-01-03 08:00:00,HAM,-0.4,76.5,9.6,0.0,1014.4
