platform_id,platform_name,region,latitude,longitude,operator,date,production_bpd,water_cut_pct,waste_generation_m3_day,storage_capacity_m3,current_storage_m3,days_until_full,last_collection_date,collection_frequency_days,access_restrictions,minimum_tanker_size_dwt,contract_type,distance_from_nearest_port_nm
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-15,20062.0,31.5,124.22,1500,423.3,8.7,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-16,20012.0,31.5,189.62,1500,612.9,4.7,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-17,19739.0,31.6,107.41,1500,720.3,7.3,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-18,19601.0,31.6,197.28,1500,917.6,3.0,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-19,19643.0,31.6,184.11,1500,1101.7,2.2,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-20,20363.0,31.6,136.71,1500,1238.4,1.9,2024-09-14,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-21,19664.0,31.6,282.19,1500,157.6,4.8,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-22,19341.0,31.6,119.82,1500,277.4,10.2,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-23,20242.0,31.6,178.89,1500,456.3,5.8,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-24,19467.0,31.7,130.35,1500,586.7,7.0,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-25,19581.0,31.7,195.88,1500,782.6,3.7,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-26,20443.0,31.7,163.21,1500,945.8,3.4,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-27,20331.0,31.7,147.42,1500,1093.2,2.8,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-28,19981.0,31.7,106.19,1500,1199.4,2.8,2024-09-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-29,20434.0,31.7,177.66,1500,268.3,6.9,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-09-30,20046.0,31.7,260.34,1500,528.6,3.7,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-01,19524.0,31.8,251.06,1500,779.7,2.9,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-02,19909.0,31.8,184.2,1500,963.9,2.9,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-03,19465.0,31.8,130.08,1500,1094.0,3.1,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-04,19796.0,31.8,248.09,1500,1342.1,0.6,2024-09-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-05,19738.0,31.8,158.44,1500,266.1,7.8,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-06,20494.0,31.8,250.47,1500,516.6,3.9,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-07,20515.0,31.8,151.0,1500,667.6,5.5,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-08,19446.0,31.8,279.59,1500,947.2,2.0,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-09,19865.0,31.9,131.73,1500,1078.9,3.2,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-10,19939.0,31.9,231.48,1500,1310.4,0.8,2024-10-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-11,19325.0,31.9,291.71,1500,321.2,4.0,2024-10-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-12,20150.0,31.9,300.6,1500,621.8,2.9,2024-10-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-13,20316.0,31.9,157.1,1500,778.9,4.6,2024-10-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-14,19974.0,31.9,297.8,1500,1076.7,1.4,2024-10-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-15,20446.0,31.9,281.17,1500,296.5,4.3,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-16,19665.0,32.0,208.02,1500,504.5,4.8,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-17,20412.0,32.0,116.93,1500,621.4,7.5,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-18,20495.0,32.0,310.51,1500,931.9,1.8,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-19,20244.0,32.0,131.36,1500,1063.3,3.3,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-20,19346.0,32.0,230.62,1500,1293.9,0.9,2024-10-15,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-21,19450.0,32.0,142.71,1500,230.3,8.9,2024-10-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-22,19466.0,32.0,263.22,1500,493.5,3.8,2024-10-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-23,19786.0,32.1,118.02,1500,611.5,7.5,2024-10-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-24,19324.0,32.1,169.22,1500,780.7,4.3,2024-10-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-25,19779.0,32.1,285.64,1500,1066.4,1.5,2024-10-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-26,19892.0,32.1,302.02,1500,346.6,3.8,2024-10-26,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-27,20454.0,32.1,289.51,1500,636.1,3.0,2024-10-26,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-28,20032.0,32.1,210.44,1500,846.6,3.1,2024-10-26,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-29,20212.0,32.1,105.94,1500,952.5,5.2,2024-10-26,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-30,20431.0,32.1,222.21,1500,1174.7,1.5,2024-10-26,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-10-31,20309.0,32.2,263.21,1500,261.6,4.7,2024-10-31,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-01,20443.0,32.2,251.83,1500,513.4,3.9,2024-10-31,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-02,20495.0,32.2,107.95,1500,621.4,8.1,2024-10-31,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-03,19616.0,32.2,294.17,1500,915.6,2.0,2024-10-31,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-04,19771.0,32.2,183.81,1500,1099.4,2.2,2024-10-31,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-05,20158.0,32.2,296.93,1500,312.8,4.0,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-06,19899.0,32.2,143.09,1500,455.9,7.3,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-07,19717.0,32.3,295.95,1500,751.9,2.5,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-08,19625.0,32.3,141.11,1500,893.0,4.3,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-09,19896.0,32.3,296.74,1500,1189.7,1.0,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-10,20174.0,32.3,145.38,1500,1335.1,1.1,2024-11-05,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-11,20076.0,32.3,125.92,1500,186.7,10.4,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-12,19551.0,32.3,276.1,1500,462.8,3.8,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-13,19587.0,32.3,168.13,1500,630.9,5.2,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-14,20073.0,32.4,152.87,1500,783.8,4.7,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-15,19673.0,32.4,231.53,1500,1015.3,2.1,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-16,19767.0,32.4,231.34,1500,1246.7,1.1,2024-11-11,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-17,19375.0,32.4,272.13,1500,167.1,4.9,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-18,20234.0,32.4,151.67,1500,318.7,7.8,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-19,20435.0,32.4,248.76,1500,567.5,3.7,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-20,19761.0,32.4,298.98,1500,866.5,2.1,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-21,19341.0,32.4,192.66,1500,1059.1,2.3,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-22,20322.0,32.5,138.86,1500,1198.0,2.2,2024-11-17,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-23,20293.0,32.5,201.11,1500,161.3,6.7,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-24,20417.0,32.5,234.36,1500,395.6,4.7,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-25,19505.0,32.5,155.77,1500,551.4,6.1,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-26,20016.0,32.5,258.36,1500,809.8,2.7,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-27,19729.0,32.5,223.44,1500,1033.2,2.1,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-28,19352.0,32.5,195.27,1500,1228.5,1.4,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-29,19940.0,32.6,119.18,1500,1347.7,1.3,2024-11-23,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-11-30,19988.0,32.6,254.74,1500,370.6,4.4,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-01,20184.0,32.6,205.09,1500,575.7,4.5,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-02,19731.0,32.6,191.71,1500,767.4,3.8,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-03,20068.0,32.6,132.28,1500,899.7,4.5,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-04,19433.0,32.6,271.69,1500,1171.4,1.2,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-05,20347.0,32.6,135.89,1500,1307.3,1.4,2024-11-30,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-06,20484.0,32.7,201.64,1500,260.6,6.1,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-07,19599.0,32.7,133.06,1500,393.7,8.3,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-08,20181.0,32.7,156.58,1500,550.3,6.1,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-09,19950.0,32.7,220.67,1500,771.0,3.3,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-10,19548.0,32.7,223.42,1500,994.4,2.3,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-11,20200.0,32.7,261.51,1500,1255.9,0.9,2024-12-06,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-12,20320.0,32.7,173.64,1500,176.8,7.6,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-13,19345.0,32.8,258.77,1500,435.6,4.1,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-14,19864.0,32.8,105.72,1500,541.3,9.1,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-15,20133.0,32.8,240.04,1500,781.3,3.0,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-16,19522.0,32.8,253.46,1500,1034.8,1.8,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-17,20249.0,32.8,248.35,1500,1283.1,0.9,2024-12-12,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-18,19631.0,32.8,231.76,1500,253.5,5.4,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-19,20208.0,32.8,252.48,1500,506.0,3.9,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-20,19593.0,32.8,173.09,1500,679.1,4.7,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-21,19808.0,32.9,191.65,1500,870.7,3.3,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-22,20221.0,32.9,280.89,1500,1151.6,1.2,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-23,20028.0,32.9,190.9,1500,1342.5,0.8,2024-12-18,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-24,20435.0,32.9,300.64,1500,199.8,4.3,2024-12-24,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-25,19533.0,32.9,279.92,1500,479.8,3.6,2024-12-24,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-26,19755.0,32.9,237.99,1500,717.7,3.3,2024-12-24,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-27,19704.0,32.9,121.26,1500,839.0,5.5,2024-12-24,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-28,20387.0,33.0,281.02,1500,1120.0,1.4,2024-12-24,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-29,19631.0,33.0,289.75,1500,373.8,3.9,2024-12-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-30,20093.0,33.0,193.93,1500,567.7,4.8,2024-12-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2024-12-31,20388.0,33.0,284.34,1500,852.0,2.3,2024-12-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-01,20087.0,33.0,186.85,1500,1038.9,2.5,2024-12-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-02,19895.0,33.0,198.55,1500,1237.4,1.3,2024-12-29,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-03,20428.0,33.0,239.88,1500,223.8,5.3,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-04,19333.0,33.1,258.91,1500,482.7,3.9,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-05,20279.0,33.1,215.97,1500,698.6,3.7,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-06,19616.0,33.1,177.85,1500,876.5,3.5,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-07,20446.0,33.1,114.28,1500,990.8,4.5,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-08,19911.0,33.1,120.83,1500,1111.6,3.2,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-09,19604.0,33.1,186.63,1500,1298.2,1.1,2025-01-03,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-10,20323.0,33.1,205.84,1500,326.9,5.7,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-11,20456.0,33.1,279.89,1500,606.8,3.2,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-12,19614.0,33.2,118.19,1500,725.0,6.6,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-13,19401.0,33.2,143.55,1500,868.5,4.4,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-14,20224.0,33.2,249.08,1500,1117.6,1.5,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-15,19307.0,33.2,198.56,1500,1316.2,0.9,2025-01-10,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-16,20257.0,33.2,150.25,1500,273.4,8.2,2025-01-16,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-17,20289.0,33.2,186.38,1500,459.8,5.6,2025-01-16,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-18,20002.0,33.2,155.88,1500,615.7,5.7,2025-01-16,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-19,19507.0,33.3,251.38,1500,867.1,2.5,2025-01-16,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-20,20280.0,33.3,240.04,1500,1107.1,1.6,2025-01-16,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-21,20170.0,33.3,259.78,1500,243.1,4.8,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-22,19439.0,33.3,132.48,1500,375.6,8.5,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-23,19854.0,33.3,182.85,1500,558.4,5.1,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-24,19348.0,33.3,150.59,1500,709.0,5.3,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-25,20193.0,33.3,132.84,1500,841.8,5.0,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-26,20099.0,33.4,300.63,1500,1142.5,1.2,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-27,19827.0,33.4,121.91,1500,1264.4,1.9,2025-01-21,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-28,19928.0,33.4,207.23,1500,336.1,5.6,2025-01-28,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-29,20120.0,33.4,276.83,1500,612.9,3.2,2025-01-28,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-30,19543.0,33.4,108.36,1500,721.3,7.2,2025-01-28,21,Israeli EEZ coordination required,3000,Framework,90
PLT-EM-004,Tanin,Eastern Mediterranean,32.9,33.85,Energean,2025-01-31,19400.0,33.4,199.34,1500,920.6,2.9,2025-01-28,21,Israeli EEZ coordination required,3000,Framework,90
