timestamp,zone_id,significant_wave_height_m,max_wave_height_m,wave_period_s,swell_height_m,wind_speed_knots,wind_direction_deg,visibility_nm,sea_surface_temp_c,beaufort_scale,operation_feasibility,small_vessel_limit_dwt
2026-02-22 12:00:00,ATL-GIB,3.0,5.4,4.3,1.84,22.9,283.0,10.7,13.4,6,No-Go,99999
2026-02-22 18:00:00,ATL-GIB,2.98,5.36,4.3,2.05,23.6,237.0,5.1,13.9,6,Marginal,2000
2026-02-23 00:00:00,ATL-GIB,2.97,5.35,4.3,1.91,26.3,167.0,2.1,14.3,6,Marginal,2000
2026-02-23 06:00:00,ATL-GIB,2.92,5.25,4.3,1.96,23.6,288.0,12.2,14.2,6,Marginal,2000
2026-02-23 12:00:00,ATL-GIB,2.68,4.82,4.1,1.77,26.6,83.0,14.4,13.8,6,Marginal,2000
2026-02-23 18:00:00,ATL-GIB,2.31,4.15,3.8,1.37,16.7,251.0,10.5,14.3,5,Marginal,1000
2026-02-24 00:00:00,ATL-GIB,2.59,4.66,4.0,1.57,24.4,192.0,5.1,14.1,6,Marginal,2000
2026-02-24 06:00:00,ATL-GIB,2.81,5.06,4.2,1.85,23.7,7.0,14.2,13.7,6,Marginal,2000
2026-02-24 12:00:00,ATL-GIB,2.62,4.71,4.0,1.65,22.7,201.0,2.2,14.5,6,Marginal,2000
2026-02-24 18:00:00,ATL-GIB,3.0,5.4,4.3,2.34,25.7,235.0,14.3,13.9,6,Marginal,2000
2026-02-25 00:00:00,ATL-GIB,3.6,6.48,4.7,2.22,28.9,271.0,12.7,14.5,7,No-Go,99999
2026-02-25 06:00:00,ATL-GIB,2.97,5.34,4.3,1.71,25.8,193.0,5.2,14.1,6,Marginal,2000
2026-02-25 12:00:00,ATL-GIB,2.51,4.52,4.0,1.95,23.0,218.0,5.0,13.3,6,Marginal,2000
2026-02-25 18:00:00,ATL-GIB,2.43,4.38,3.9,1.48,20.1,275.0,11.1,13.4,5,Marginal,1000
2026-02-26 00:00:00,ATL-GIB,2.6,4.67,4.0,1.76,25.9,230.0,18.6,14.0,6,Marginal,2000
2026-02-26 06:00:00,ATL-GIB,2.02,3.64,3.6,1.28,18.5,232.0,0.8,13.5,5,Marginal,1000
2026-02-26 12:00:00,ATL-GIB,0.9,1.62,2.4,0.61,10.0,85.0,6.4,14.2,3,Go,0
2026-02-26 18:00:00,ATL-GIB,0.9,1.62,2.4,0.5,11.0,139.0,16.4,13.6,3,Go,0
2026-02-27 00:00:00,ATL-GIB,1.52,2.73,3.1,1.19,20.5,228.0,6.8,14.3,5,Go,500
2026-02-27 06:00:00,ATL-GIB,1.59,2.86,3.2,1.14,19.6,296.0,3.8,14.3,5,Go,500
2026-02-27 12:00:00,ATL-GIB,1.84,3.32,3.4,1.13,20.7,211.0,1.8,13.2,5,Go,500
2026-02-27 18:00:00,ATL-GIB,2.39,4.3,3.9,1.58,20.3,280.0,0.8,13.9,5,Marginal,1000
2026-02-28 00:00:00,ATL-GIB,1.96,3.53,3.5,1.39,18.8,204.0,17.2,13.5,5,Go,500
2026-02-28 06:00:00,ATL-GIB,2.34,4.22,3.8,1.52,18.4,307.0,6.4,13.3,5,Marginal,1000
2026-02-28 12:00:00,ATL-GIB,2.0,3.6,3.5,1.1,20.9,251.0,3.9,14.6,5,Go,500
2026-02-28 18:00:00,ATL-GIB,0.99,1.78,2.5,0.77,9.8,262.0,8.2,13.0,3,Go,0
2026-03-01 00:00:00,ATL-GIB,0.9,1.62,2.4,0.53,9.6,189.0,2.1,15.6,3,Go,0
2026-03-01 06:00:00,ATL-GIB,0.9,1.62,2.4,0.67,10.2,323.0,2.7,14.5,3,Go,0
2026-03-01 12:00:00,ATL-GIB,0.9,1.62,2.4,0.62,10.1,320.0,6.3,15.7,3,Go,0
2026-03-01 18:00:00,ATL-GIB,1.7,3.06,3.3,1.01,21.0,157.0,16.8,15.9,5,Go,500
2026-03-02 00:00:00,ATL-GIB,1.83,3.3,3.4,1.35,17.7,283.0,9.9,15.0,5,Go,500
2026-03-02 06:00:00,ATL-GIB,1.64,2.94,3.2,1.11,17.3,277.0,5.1,15.6,5,Go,500
2026-03-02 12:00:00,ATL-GIB,0.9,1.62,2.4,0.6,8.9,185.0,4.6,16.4,3,Go,0
2026-03-02 18:00:00,ATL-GIB,0.9,1.62,2.4,0.59,11.0,55.0,8.3,15.9,3,Go,0
2026-03-03 00:00:00,ATL-GIB,1.41,2.53,3.0,0.94,15.1,340.0,19.6,16.1,4,Go,0
2026-03-03 06:00:00,ATL-GIB,1.3,2.33,2.8,0.92,13.8,211.0,10.0,15.9,4,Go,0
2026-03-03 12:00:00,ATL-GIB,1.12,2.02,2.7,0.85,14.2,203.0,12.5,15.1,4,Go,0
2026-03-03 18:00:00,ATL-GIB,0.9,1.62,2.4,0.63,10.4,241.0,13.2,16.3,3,Go,0
2026-03-04 00:00:00,ATL-GIB,1.3,2.34,2.9,1.02,13.1,260.0,19.3,15.1,4,Go,0
2026-03-04 06:00:00,ATL-GIB,1.01,1.81,2.5,0.71,13.9,46.0,13.1,14.9,4,Go,0
2026-03-04 12:00:00,ATL-GIB,1.84,3.31,3.4,1.15,18.4,333.0,19.0,15.1,5,Go,500
2026-03-04 18:00:00,ATL-GIB,2.1,3.78,3.6,1.56,18.3,328.0,1.5,16.1,5,Marginal,1000
2026-03-05 00:00:00,ATL-GIB,1.62,2.92,3.2,1.13,17.8,258.0,16.8,15.2,5,Go,500
2026-03-05 06:00:00,ATL-GIB,1.97,3.54,3.5,1.25,18.0,86.0,3.1,16.7,5,Go,500
2026-03-05 12:00:00,ATL-GIB,1.7,3.07,3.3,1.2,21.3,219.0,7.7,15.8,5,Go,500
2026-03-05 18:00:00,ATL-GIB,1.67,3.0,3.2,0.92,20.0,244.0,11.3,15.0,5,Go,500
2026-03-06 00:00:00,ATL-GIB,1.52,2.74,3.1,1.08,20.5,322.0,11.1,15.7,5,Go,500
2026-03-06 06:00:00,ATL-GIB,1.26,2.26,2.8,0.99,13.6,244.0,12.5,15.1,4,Go,0
2026-03-06 12:00:00,ATL-GIB,1.28,2.3,2.8,0.77,12.5,315.0,9.5,15.1,4,Go,0
2026-03-06 18:00:00,ATL-GIB,1.96,3.53,3.5,1.34,20.3,64.0,11.5,15.5,5,Go,500
2026-03-07 00:00:00,ATL-GIB,2.23,4.01,3.7,1.41,19.3,331.0,7.5,15.1,5,Marginal,1000
2026-03-07 06:00:00,ATL-GIB,2.53,4.55,4.0,1.96,23.5,240.0,13.8,15.2,6,Marginal,2000
2026-03-07 12:00:00,ATL-GIB,2.66,4.79,4.1,1.61,23.9,337.0,7.4,15.8,6,Marginal,2000
2026-03-07 18:00:00,ATL-GIB,2.37,4.27,3.9,1.52,19.8,171.0,4.8,14.7,5,Marginal,1000
2026-03-08 00:00:00,ATL-GIB,2.08,3.74,3.6,1.51,18.5,14.0,12.8,15.6,5,Marginal,1000
2026-03-08 06:00:00,ATL-GIB,1.22,2.2,2.8,0.76,15.6,307.0,2.2,15.9,4,Go,0
2026-03-08 12:00:00,ATL-GIB,1.71,3.07,3.3,1.06,18.9,263.0,12.0,15.2,5,Go,500
2026-03-08 18:00:00,ATL-GIB,2.79,5.02,4.2,1.75,25.6,175.0,6.7,15.0,6,Marginal,2000
2026-03-09 00:00:00,ATL-GIB,3.01,5.42,4.3,2.4,24.0,210.0,10.5,15.5,6,No-Go,99999
2026-03-09 06:00:00,ATL-GIB,3.47,6.24,4.7,2.66,22.1,303.0,7.5,15.1,6,No-Go,99999
2026-03-09 12:00:00,ATL-GIB,3.31,5.96,4.5,2.14,21.2,356.0,0.8,16.2,6,No-Go,99999
2026-03-09 18:00:00,ATL-GIB,3.52,6.34,4.7,2.68,32.3,307.0,18.8,15.0,7,No-Go,99999
2026-03-10 00:00:00,ATL-GIB,2.43,4.38,3.9,1.45,21.2,193.0,0.6,16.7,5,Marginal,1000
2026-03-10 06:00:00,ATL-GIB,2.92,5.25,4.3,2.2,21.8,341.0,17.0,15.0,6,Marginal,2000
2026-03-10 12:00:00,ATL-GIB,3.22,5.8,4.5,2.38,26.2,289.0,6.7,15.5,6,No-Go,99999
2026-03-10 18:00:00,ATL-GIB,3.4,6.12,4.6,2.52,24.5,322.0,14.7,14.6,6,No-Go,99999
2026-03-11 00:00:00,ATL-GIB,3.45,6.21,4.6,2.14,25.1,221.0,6.3,15.6,6,No-Go,99999
2026-03-11 06:00:00,ATL-GIB,3.45,6.21,4.6,2.7,23.9,214.0,17.3,15.6,6,No-Go,99999
2026-03-11 12:00:00,ATL-GIB,3.75,6.75,4.8,2.89,31.1,186.0,16.2,15.0,7,No-Go,99999
2026-03-11 18:00:00,ATL-GIB,4.23,7.62,5.1,2.34,32.0,314.0,10.1,15.1,7,No-Go,99999
2026-03-12 00:00:00,ATL-GIB,4.4,7.92,5.2,3.5,26.4,47.0,4.2,16.0,7,No-Go,99999
2026-03-12 06:00:00,ATL-GIB,4.05,7.29,5.0,2.38,26.5,32.0,2.5,15.4,7,No-Go,99999
2026-03-12 12:00:00,ATL-GIB,4.22,7.59,5.1,2.76,32.6,256.0,5.0,16.5,7,No-Go,99999
2026-03-12 18:00:00,ATL-GIB,3.55,6.39,4.7,2.32,28.6,227.0,12.6,15.7,7,No-Go,99999
2026-03-13 00:00:00,ATL-GIB,3.29,5.92,4.5,2.0,24.0,225.0,16.8,15.7,6,No-Go,99999
2026-03-13 06:00:00,ATL-GIB,3.14,5.65,4.4,2.19,23.8,80.0,4.7,16.3,6,No-Go,99999
2026-03-13 12:00:00,ATL-GIB,2.61,4.69,4.0,1.45,22.2,171.0,8.5,15.3,6,Marginal,2000
2026-03-13 18:00:00,ATL-GIB,2.23,4.01,3.7,1.55,17.8,24.0,19.8,16.2,5,Marginal,1000
2026-03-14 00:00:00,ATL-GIB,0.98,1.77,2.5,0.6,10.3,214.0,17.8,15.4,3,Go,0
2026-03-14 06:00:00,ATL-GIB,1.84,3.31,3.4,1.15,20.3,12.0,17.0,15.1,5,Go,500
2026-03-14 12:00:00,ATL-GIB,2.55,4.59,4.0,1.95,22.3,184.0,10.4,15.4,6,Marginal,2000
2026-03-14 18:00:00,ATL-GIB,2.96,5.33,4.3,1.84,22.4,165.0,3.3,15.0,6,Marginal,2000
2026-03-15 00:00:00,ATL-GIB,2.62,4.71,4.0,1.93,24.7,32.0,15.7,15.2,6,Marginal,2000
2026-03-15 06:00:00,ATL-GIB,2.16,3.88,3.7,1.57,20.9,300.0,2.9,15.1,5,Marginal,1000
2026-03-15 12:00:00,ATL-GIB,1.52,2.73,3.1,0.88,17.3,343.0,7.0,15.8,5,Go,500
2026-03-15 18:00:00,ATL-GIB,2.53,4.55,4.0,1.91,25.5,157.0,14.3,14.9,6,Marginal,2000
2026-03-16 00:00:00,ATL-GIB,1.73,3.12,3.3,1.03,20.6,276.0,16.4,15.4,5,Go,500
2026-03-16 06:00:00,ATL-GIB,1.68,3.03,3.2,1.3,18.8,256.0,5.2,15.2,5,Go,500
2026-03-16 12:00:00,ATL-GIB,1.51,2.71,3.1,0.86,16.9,322.0,9.2,15.6,5,Go,500
2026-03-16 18:00:00,ATL-GIB,1.74,3.12,3.3,1.31,17.3,113.0,9.5,15.1,5,Go,500
2026-03-17 00:00:00,ATL-GIB,1.98,3.56,3.5,1.37,18.2,353.0,1.8,15.8,5,Go,500
2026-03-17 06:00:00,ATL-GIB,2.5,4.51,4.0,1.67,23.0,332.0,10.6,15.0,6,Marginal,2000
2026-03-17 12:00:00,ATL-GIB,2.26,4.06,3.8,1.34,17.9,179.0,0.6,16.0,5,Marginal,1000
2026-03-17 18:00:00,ATL-GIB,2.22,3.99,3.7,1.69,19.9,285.0,2.8,14.8,5,Marginal,1000
2026-03-18 00:00:00,ATL-GIB,1.78,3.2,3.3,0.98,17.4,315.0,2.0,15.5,5,Go,500
2026-03-18 06:00:00,ATL-GIB,1.56,2.81,3.1,1.24,17.4,335.0,19.5,15.3,5,Go,500
2026-03-18 12:00:00,ATL-GIB,1.31,2.35,2.9,0.93,15.6,279.0,10.6,16.1,4,Go,0
2026-03-18 18:00:00,ATL-GIB,1.83,3.3,3.4,1.18,18.1,250.0,12.1,15.3,5,Go,500
2026-03-19 00:00:00,ATL-GIB,2.36,4.25,3.8,1.71,19.8,262.0,3.4,16.3,5,Marginal,1000
2026-03-19 06:00:00,ATL-GIB,1.87,3.36,3.4,1.09,17.6,189.0,12.6,16.1,5,Go,500
2026-03-19 12:00:00,ATL-GIB,2.57,4.63,4.0,2.03,26.0,331.0,11.4,15.2,6,Marginal,2000
2026-03-19 18:00:00,ATL-GIB,2.53,4.55,4.0,1.93,26.8,294.0,16.4,15.9,6,Marginal,2000
2026-03-20 00:00:00,ATL-GIB,3.24,5.84,4.5,2.14,22.0,247.0,16.1,15.2,6,No-Go,99999
2026-03-20 06:00:00,ATL-GIB,4.01,7.22,5.0,2.98,31.0,231.0,10.9,15.3,7,No-Go,99999
2026-03-20 12:00:00,ATL-GIB,4.72,8.49,5.4,2.99,29.6,268.0,5.9,15.9,7,No-Go,99999
2026-03-20 18:00:00,ATL-GIB,4.83,8.69,5.5,3.59,28.6,8.0,16.6,15.8,7,No-Go,99999
2026-03-21 00:00:00,ATL-GIB,3.66,6.59,4.8,2.22,29.5,263.0,19.9,15.5,7,No-Go,99999
2026-03-21 06:00:00,ATL-GIB,3.48,6.27,4.7,2.02,21.7,319.0,16.5,15.8,6,No-Go,99999
2026-03-21 12:00:00,ATL-GIB,3.39,6.1,4.6,2.02,23.0,252.0,18.2,15.9,6,No-Go,99999
2026-03-21 18:00:00,ATL-GIB,3.16,5.68,4.4,1.96,21.4,271.0,10.3,15.9,6,No-Go,99999
2026-03-22 00:00:00,ATL-GIB,2.57,4.62,4.0,1.94,22.1,246.0,2.9,15.3,6,Marginal,2000
2026-03-22 06:00:00,ATL-GIB,2.23,4.02,3.7,1.33,18.0,206.0,19.3,15.9,5,Marginal,1000
2026-03-22 12:00:00,ATL-GIB,2.59,4.66,4.0,1.82,25.9,239.0,5.5,16.3,6,Marginal,2000
2026-03-22 18:00:00,ATL-GIB,3.07,5.53,4.4,2.09,25.8,226.0,1.4,15.7,6,No-Go,99999
2026-03-23 00:00:00,ATL-GIB,3.21,5.78,4.5,2.36,22.9,316.0,8.4,14.9,6,No-Go,99999
2026-03-23 06:00:00,ATL-GIB,3.6,6.48,4.7,2.16,31.2,286.0,11.9,15.5,7,No-Go,99999
2026-03-23 12:00:00,ATL-GIB,3.78,6.81,4.9,2.81,33.4,44.0,13.4,15.6,7,No-Go,99999
2026-03-23 18:00:00,ATL-GIB,3.87,6.97,4.9,2.96,26.7,144.0,11.9,15.8,7,No-Go,99999
2026-03-24 00:00:00,ATL-GIB,3.6,6.48,4.7,2.09,31.9,317.0,6.1,15.4,7,No-Go,99999
2026-03-24 06:00:00,ATL-GIB,3.4,6.11,4.6,2.08,26.0,273.0,17.2,15.2,6,No-Go,99999
2026-03-24 12:00:00,ATL-GIB,3.34,6.02,4.6,2.64,26.3,297.0,5.6,15.6,6,No-Go,99999
2026-03-24 18:00:00,ATL-GIB,2.91,5.24,4.3,1.79,25.3,296.0,13.9,15.5,6,Marginal,2000
2026-03-25 00:00:00,ATL-GIB,2.69,4.84,4.1,2.09,23.6,13.0,17.8,15.6,6,Marginal,2000
2026-03-25 06:00:00,ATL-GIB,2.57,4.63,4.0,1.59,26.3,292.0,14.5,15.2,6,Marginal,2000
2026-03-25 12:00:00,ATL-GIB,1.88,3.39,3.4,1.24,18.4,262.0,12.2,14.8,5,Go,500
2026-03-25 18:00:00,ATL-GIB,2.46,4.43,3.9,1.43,17.5,44.0,7.9,15.0,5,Marginal,1000
2026-03-26 00:00:00,ATL-GIB,2.24,4.03,3.7,1.66,17.2,346.0,1.7,16.3,5,Marginal,1000
2026-03-26 06:00:00,ATL-GIB,2.0,3.6,3.5,1.4,19.3,308.0,5.4,16.6,5,Marginal,1000
2026-03-26 12:00:00,ATL-GIB,2.2,3.96,3.7,1.46,17.0,16.0,1.4,15.3,5,Marginal,1000
2026-03-26 18:00:00,ATL-GIB,2.22,4.0,3.7,1.52,18.6,63.0,6.8,14.9,5,Marginal,1000
2026-03-27 00:00:00,ATL-GIB,2.39,4.3,3.9,1.62,17.7,206.0,15.6,15.4,5,Marginal,1000
2026-03-27 06:00:00,ATL-GIB,3.25,5.84,4.5,2.25,23.8,27.0,1.5,15.0,6,No-Go,99999
2026-03-27 12:00:00,ATL-GIB,2.96,5.32,4.3,2.02,24.0,262.0,10.5,15.3,6,Marginal,2000
2026-03-27 18:00:00,ATL-GIB,2.91,5.23,4.3,2.24,25.7,204.0,6.4,16.0,6,Marginal,2000
2026-03-28 00:00:00,ATL-GIB,3.69,6.64,4.8,2.63,27.2,323.0,1.1,15.3,7,No-Go,99999
2026-03-28 06:00:00,ATL-GIB,3.57,6.43,4.7,2.12,28.0,298.0,6.5,15.6,7,No-Go,99999
2026-03-28 12:00:00,ATL-GIB,2.97,5.34,4.3,1.88,25.0,41.0,2.2,15.5,6,Marginal,2000
2026-03-28 18:00:00,ATL-GIB,2.32,4.17,3.8,1.31,19.6,172.0,19.7,15.2,5,Marginal,1000
2026-03-29 00:00:00,ATL-GIB,2.72,4.89,4.1,1.78,22.4,153.0,15.3,14.5,6,Marginal,2000
2026-03-29 06:00:00,ATL-GIB,3.01,5.42,4.3,2.4,26.7,285.0,13.0,15.9,6,No-Go,99999
2026-03-29 12:00:00,ATL-GIB,2.46,4.42,3.9,1.8,21.2,277.0,19.3,15.3,5,Marginal,1000
2026-03-29 18:00:00,ATL-GIB,1.96,3.52,3.5,1.32,20.6,257.0,16.8,16.1,5,Go,500
2026-03-30 00:00:00,ATL-GIB,1.51,2.72,3.1,1.03,19.7,22.0,1.6,15.1,5,Go,500
2026-03-30 06:00:00,ATL-GIB,1.96,3.53,3.5,1.41,21.1,220.0,17.7,16.1,5,Go,500
2026-03-30 12:00:00,ATL-GIB,2.05,3.69,3.6,1.44,20.6,272.0,8.7,16.0,5,Marginal,1000
2026-03-30 18:00:00,ATL-GIB,2.82,5.07,4.2,2.22,24.4,230.0,7.9,15.1,6,Marginal,2000
2026-03-31 00:00:00,ATL-GIB,2.6,4.68,4.0,2.04,23.2,38.0,15.7,15.3,6,Marginal,2000
2026-03-31 06:00:00,ATL-GIB,3.33,6.0,4.6,2.12,22.8,195.0,1.0,15.7,6,No-Go,99999
2026-03-31 12:00:00,ATL-GIB,3.14,5.64,4.4,2.19,23.9,273.0,15.6,14.9,6,No-Go,99999
2026-03-31 18:00:00,ATL-GIB,2.61,4.7,4.0,1.87,24.0,267.0,7.4,16.2,6,Marginal,2000
2026-04-01 00:00:00,ATL-GIB,2.3,4.14,3.8,1.74,19.5,322.0,19.2,18.4,5,Marginal,1000
2026-04-01 06:00:00,ATL-GIB,2.4,4.32,3.9,1.53,19.3,301.0,16.4,17.2,5,Marginal,1000
2026-04-01 12:00:00,ATL-GIB,2.37,4.26,3.8,1.71,17.2,342.0,13.5,18.1,5,Marginal,1000
2026-04-01 18:00:00,ATL-GIB,2.4,4.32,3.9,1.78,17.4,299.0,18.2,17.4,5,Marginal,1000
2026-04-02 00:00:00,ATL-GIB,2.4,4.32,3.9,1.56,16.8,305.0,15.0,17.6,5,Marginal,1000
2026-04-02 06:00:00,ATL-GIB,2.21,3.97,3.7,1.33,19.4,318.0,10.7,18.0,5,Marginal,1000
2026-04-02 12:00:00,ATL-GIB,2.11,3.8,3.6,1.62,17.0,291.0,1.1,17.7,5,Marginal,1000
2026-04-02 18:00:00,ATL-GIB,1.95,3.51,3.5,1.33,17.3,213.0,17.2,18.4,5,Go,500
2026-04-03 00:00:00,ATL-GIB,1.6,2.88,3.2,1.01,17.2,238.0,18.7,18.0,5,Go,500
2026-04-03 06:00:00,ATL-GIB,1.36,2.46,2.9,1.03,12.7,269.0,15.7,18.0,4,Go,0
2026-04-03 12:00:00,ATL-GIB,1.46,2.63,3.0,0.87,14.5,190.0,14.9,18.5,4,Go,0
2026-04-03 18:00:00,ATL-GIB,1.7,3.06,3.3,1.08,17.3,32.0,5.9,18.2,5,Go,500
2026-04-04 00:00:00,ATL-GIB,1.39,2.5,2.9,0.91,15.5,278.0,1.9,18.5,4,Go,0
2026-04-04 06:00:00,ATL-GIB,1.1,1.98,2.6,0.79,12.6,288.0,19.5,17.8,4,Go,0
2026-04-04 12:00:00,ATL-GIB,0.69,1.24,2.1,0.48,8.9,296.0,12.3,17.6,3,Go,0
2026-04-04 18:00:00,ATL-GIB,0.52,0.93,1.8,0.3,6.4,316.0,4.2,17.7,2,Go,0
2026-04-05 00:00:00,ATL-GIB,0.51,0.91,1.8,0.32,6.1,319.0,11.3,17.7,2,Go,0
2026-04-05 06:00:00,ATL-GIB,1.26,2.27,2.8,0.93,12.9,32.0,19.5,18.0,4,Go,0
2026-04-05 12:00:00,ATL-GIB,1.56,2.8,3.1,0.92,21.1,14.0,14.5,18.3,5,Go,500
2026-04-05 18:00:00,ATL-GIB,1.5,2.7,3.1,1.1,12.6,177.0,15.2,18.1,4,Go,0
2026-04-06 00:00:00,ATL-GIB,1.67,3.01,3.2,1.22,17.0,256.0,13.1,17.2,5,Go,500
2026-04-06 06:00:00,ATL-GIB,1.29,2.33,2.8,1.02,13.4,299.0,13.8,17.5,4,Go,0
2026-04-06 12:00:00,ATL-GIB,1.07,1.93,2.6,0.61,13.5,113.0,14.0,18.7,4,Go,0
2026-04-06 18:00:00,ATL-GIB,1.18,2.12,2.7,0.79,14.7,304.0,6.6,17.4,4,Go,0
2026-04-07 00:00:00,ATL-GIB,1.68,3.03,3.2,1.09,20.7,228.0,19.8,17.9,5,Go,500
2026-04-07 06:00:00,ATL-GIB,1.54,2.77,3.1,0.92,17.7,228.0,6.9,17.3,5,Go,500
2026-04-07 12:00:00,ATL-GIB,1.24,2.24,2.8,0.79,13.7,273.0,1.2,17.6,4,Go,0
2026-04-07 18:00:00,ATL-GIB,1.15,2.07,2.7,0.81,13.2,300.0,19.5,18.0,4,Go,0
2026-04-08 00:00:00,ATL-GIB,1.36,2.46,2.9,0.86,14.8,282.0,2.2,17.9,4,Go,0
2026-04-08 06:00:00,ATL-GIB,1.18,2.12,2.7,0.93,15.3,143.0,14.6,17.4,4,Go,0
2026-04-08 12:00:00,ATL-GIB,0.97,1.75,2.5,0.73,9.3,284.0,9.7,17.3,3,Go,0
2026-04-08 18:00:00,ATL-GIB,1.22,2.19,2.8,0.82,12.8,138.0,13.3,18.4,4,Go,0
2026-04-09 00:00:00,ATL-GIB,1.49,2.68,3.1,1.04,13.5,322.0,9.9,18.0,4,Go,0
2026-04-09 06:00:00,ATL-GIB,1.54,2.78,3.1,1.15,17.0,338.0,4.1,18.2,5,Go,500
2026-04-09 12:00:00,ATL-GIB,1.29,2.33,2.8,0.83,15.6,320.0,15.1,17.5,4,Go,0
2026-04-09 18:00:00,ATL-GIB,1.26,2.27,2.8,0.86,12.9,336.0,12.2,19.1,4,Go,0
2026-04-10 00:00:00,ATL-GIB,1.3,2.34,2.8,0.95,13.4,246.0,9.2,18.2,4,Go,0
2026-04-10 06:00:00,ATL-GIB,1.2,2.16,2.7,0.75,12.6,246.0,5.2,17.4,4,Go,0
2026-04-10 12:00:00,ATL-GIB,0.81,1.46,2.3,0.59,9.6,326.0,19.3,18.3,3,Go,0
2026-04-10 18:00:00,ATL-GIB,0.88,1.58,2.3,0.51,9.1,333.0,5.4,17.8,3,Go,0
2026-04-11 00:00:00,ATL-GIB,0.57,1.03,1.9,0.4,5.8,296.0,13.4,19.0,2,Go,0
2026-04-11 06:00:00,ATL-GIB,1.03,1.85,2.5,0.68,14.9,274.0,16.4,18.6,4,Go,0
2026-04-11 12:00:00,ATL-GIB,0.87,1.57,2.3,0.5,9.8,234.0,10.0,18.8,3,Go,0
2026-04-11 18:00:00,ATL-GIB,1.04,1.88,2.6,0.69,12.9,242.0,19.6,18.1,4,Go,0
2026-04-12 00:00:00,ATL-GIB,1.09,1.96,2.6,0.79,13.2,275.0,9.0,17.7,4,Go,0
2026-04-12 06:00:00,ATL-GIB,1.05,1.89,2.6,0.83,13.8,296.0,7.3,18.3,4,Go,0
2026-04-12 12:00:00,ATL-GIB,1.41,2.54,3.0,1.1,13.4,210.0,6.3,18.3,4,Go,0
2026-04-12 18:00:00,ATL-GIB,1.71,3.09,3.3,1.01,20.2,285.0,12.7,18.0,5,Go,500
2026-04-13 00:00:00,ATL-GIB,1.97,3.54,3.5,1.27,18.7,232.0,16.8,17.8,5,Go,500
2026-04-13 06:00:00,ATL-GIB,1.97,3.55,3.5,1.46,20.0,350.0,12.3,17.5,5,Go,500
2026-04-13 12:00:00,ATL-GIB,1.48,2.66,3.0,0.9,12.7,331.0,6.6,18.4,4,Go,0
2026-04-13 18:00:00,ATL-GIB,1.51,2.73,3.1,1.03,20.0,240.0,1.7,17.9,5,Go,500
2026-04-14 00:00:00,ATL-GIB,1.95,3.5,3.5,1.4,20.7,258.0,5.7,17.6,5,Go,500
2026-04-14 06:00:00,ATL-GIB,2.08,3.74,3.6,1.64,17.5,35.0,17.8,18.6,5,Marginal,1000
2026-04-14 12:00:00,ATL-GIB,2.07,3.73,3.6,1.35,19.0,220.0,9.8,18.1,5,Marginal,1000
2026-04-14 18:00:00,ATL-GIB,2.06,3.71,3.6,1.45,18.0,251.0,7.1,17.6,5,Marginal,1000
2026-04-15 00:00:00,ATL-GIB,1.84,3.32,3.4,1.21,20.6,283.0,7.7,17.3,5,Go,500
2026-04-15 06:00:00,ATL-GIB,1.66,2.99,3.2,1.01,18.2,251.0,5.3,17.5,5,Go,500
2026-04-15 12:00:00,ATL-GIB,1.71,3.08,3.3,1.12,16.7,248.0,2.6,17.5,5,Go,500
2026-04-15 18:00:00,ATL-GIB,1.88,3.38,3.4,1.08,16.8,22.0,10.1,18.5,5,Go,500
2026-04-16 00:00:00,ATL-GIB,1.74,3.14,3.3,1.39,17.1,38.0,13.9,17.7,5,Go,500
2026-04-16 06:00:00,ATL-GIB,1.81,3.26,3.4,1.33,19.2,322.0,9.4,18.3,5,Go,500
2026-04-16 12:00:00,ATL-GIB,1.72,3.1,3.3,1.25,20.8,285.0,2.8,18.2,5,Go,500
2026-04-16 18:00:00,ATL-GIB,1.29,2.33,2.8,0.88,14.8,245.0,18.9,18.9,4,Go,0
2026-04-17 00:00:00,ATL-GIB,1.48,2.66,3.0,0.92,13.6,164.0,5.0,18.6,4,Go,0
2026-04-17 06:00:00,ATL-GIB,1.52,2.73,3.1,0.9,18.4,1.0,16.6,18.9,5,Go,500
2026-04-17 12:00:00,ATL-GIB,1.26,2.27,2.8,0.92,13.2,218.0,11.7,18.9,4,Go,0
2026-04-17 18:00:00,ATL-GIB,1.17,2.11,2.7,0.92,12.8,8.0,13.3,17.1,4,Go,0
2026-04-18 00:00:00,ATL-GIB,1.36,2.44,2.9,1.03,14.7,16.0,9.8,17.9,4,Go,0
2026-04-18 06:00:00,ATL-GIB,1.69,3.04,3.2,1.15,16.7,241.0,13.1,17.7,5,Go,500
2026-04-18 12:00:00,ATL-GIB,1.46,2.63,3.0,1.01,13.5,267.0,5.8,17.9,4,Go,0
2026-04-18 18:00:00,ATL-GIB,1.24,2.23,2.8,0.95,14.3,307.0,10.1,17.9,4,Go,0
2026-04-19 00:00:00,ATL-GIB,1.0,1.81,2.5,0.63,12.7,242.0,11.4,17.9,4,Go,0
2026-04-19 06:00:00,ATL-GIB,1.07,1.92,2.6,0.71,13.0,261.0,4.3,17.6,4,Go,0
2026-04-19 12:00:00,ATL-GIB,1.19,2.13,2.7,0.79,13.3,291.0,11.8,17.4,4,Go,0
2026-04-19 18:00:00,ATL-GIB,1.27,2.28,2.8,0.9,12.5,249.0,18.7,17.5,4,Go,0
