batch_id,oil_recovery_yield_pct,quality_pass,quality_failure_reason,net_margin_eur,facility_code,waste_subcategory,operator_id,operator_experience_years,processing_date,viscosity_temperature_ratio,emulsion_difficulty_score,oil_water_density_gap,solid_particle_settling_velocity,waste_age_degradation,sulfur_to_oil_ratio,contamination_index,cat_fines_risk,viscosity_40c_cst,emulsion_layer_pct,density_15c_kg_m3,particle_size_d50_micron,sulfur_total_pct,oil_content_pct,water_content_pct,solids_content_pct,pour_point_c,flash_point_c,specific_energy_input,g_force,residence_time_actual,chemical_to_emulsion_ratio,temperature_vs_pour_point_margin,capacity_utilization,feed_temperature_c,feed_flow_rate_m3_hr,centrifuge_speed_rpm,chemical_pump_rate_ml_min,hour_of_day,day_of_week,month,is_night_shift,is_weekend,rolling_yield_7d,rolling_energy_7d,equipment_hours_since_service,equipment_condition_score,similar_batch_avg_yield,operator_avg_yield,ambient_heating_delta,viscosity_x_flow_rate,solids_x_rpm,water_x_temperature,sulfur_x_volume,age_x_emulsion
BATCH-HAM-2025-00164,51.75,True,,11251.59,HAM,Fuel Oil Sludge,OP-HAM-05,18.2,2025-04-02,31.85194549335085,1192.036814,28.700000000000045,1.854762633974914e-05,2.732386185767304,0.0017523809523809523,0.5135,1,9700.51,55.7,971.3,43.9,0.092,52.5,27.58,19.92,25.9,82.4,7.375197472353872,20540.715921397317,529.0,100.0,45.0,0.3988657844990548,50.0,14.359168241965973,7000.0,500.0,20,2,4,0,0,50.66272727272728,5.918370825417248,29300,41.400000000000006,49.28578947368421,52.90347826086956,41.5,139291.25512287335,139440.0,1379.0,11.6472,3257.1049234996694
BATCH-HAM-2025-00165,39.33,True,,4434.92,HAM,Fuel Oil Sludge,OP-HAM-05,18.2,2025-04-03,45.99019391455148,701.3605500000001,-81.40000000000009,0.000147647922172882,4.079827215440951,0.005894406943105111,0.9365,0,14585.79,30.0,1081.4,118.5,0.2445,41.48,22.84,35.68,-13.4,110.3,6.538147138964577,5159.2836139871,121.98531965953237,56.933278688524595,34.97786885245902,1.0,39.97786885245902,36.102704918032785,3508.2049180327867,284.66639344262296,2,3,4,1,0,48.937,5.935033279309646,29300,41.400000000000006,49.409000000000006,52.85541666666666,30.977868852459018,526586.4723663934,125172.75147540982,1370.905475409836,17.9463,2861.4298597266343
BATCH-HAM-2025-00166,64.93,True,,44220.57,HAM,Fuel Oil Sludge,OP-HAM-01,23.9,2025-04-04,47.814479047774334,338.30589599999996,4.2000000000000455,5.908216134497223e-05,4.064437454360769,0.009159159159159158,0.6486,0,14662.31,14.4,995.8,90.1,0.366,39.96,44.35,15.69,-4.3,119.7,6.646638433033351,15610.944100261959,2176.363636366667,100.0,45.0,0.47343358395924057,50.0,10.415538847103292,7000.0,500.0,0,4,4,1,0,51.766999999999996,6.082965605103253,37800,24.4,48.99,60.89947368421052,42.7,152715.85939327106,109830.0,2217.5,138.2748,1375.023154733479
BATCH-HAM-2025-00167,56.68,True,,-24.07,HAM,Engine Room Oily Water,OP-HAM-05,18.2,2025-04-05,0.039639951531936994,5.097708,-27.799999999999955,0.0005937562235807861,2.8750369938047164,0.9025547445255473,9.0485,1,11.45,4.2,1027.8,7.4,2.473,2.74,92.26,5.0,16.7,72.0,4.304347826086956,18075.83001082964,198.0,100.0,45.0,0.03668261562998405,50.0,3.484848484848485,7000.0,500.0,0,5,4,1,1,51.19777777777777,5.874486389277013,11400,77.2,38.80222222222223,52.50916666666666,43.1,39.90151515151515,35000.0,4613.0,28.4395,14.656099083614253
BATCH-HAM-2025-00168,62.54,True,,15057.98,HAM,Oily Tank Washings,OP-HAM-05,18.2,2025-04-05,0.6461635817117546,16.437603,50.200000000000045,0.0005681888986876898,4.8118657410506716,0.06053531447180948,0.3698000000000001,0,204.22,9.1,949.8,37.7,2.9741,49.13,47.71,3.16,4.6,144.1,5.660204081632654,18075.83001082964,1274.6666666666665,100.0,45.0,0.2562761506276151,50.0,4.612970711297072,7000.0,500.0,7,5,4,0,1,52.331999999999994,5.853058158512576,27600,44.8,59.49250000000001,53.294999999999995,38.0,942.0608786610879,22120.0,2385.5,291.4618,79.09553874069174
BATCH-HAM-2025-00169,40.28,False,Sediment content too high,1385.44,HAM,Engine Room Oily Water,OP-HAM-03,23.6,2025-04-05,0.016303415136433845,0.36171,-17.399999999999977,0.028835020631578945,3.9386657310270907,0.33931072210065644,18.5729,1,4.75,0.3,1017.4,34.0,3.1013,9.14,88.94,1.92,12.8,68.7,3.848010160880609,9564.281170212143,2396.4438883029206,54.71597499999999,34.988,0.806422159090909,39.988,17.7412875,5479.105,273.57987499999996,20,5,4,0,1,51.23636363636364,5.670781067818762,37800,24.4,40.59,52.16,31.988,84.271115625,10519.881599999999,5337.46728,2197.58118,1.424654781569809
BATCH-HAM-2025-00170,56.95,True,,1127.62,HAM,Bilge Water,OP-HAM-01,23.9,2025-04-07,0.13901639344262295,9.050436000000001,-17.5,0.0062541479735600805,3.6041555006157964,0.006820557491289198,8.499799999999999,0,40.28,5.8,1017.5,46.1,0.0783,11.48,86.16,2.36,23.5,49.0,5.11954459203036,22731.725619679695,111.28571428333333,100.0,45.0,0.6765083440452827,50.0,28.413350449901873,7000.0,500.0,11,0,4,0,0,54.447272727272725,5.6663134202481915,15900,68.19999999999999,49.87615384615385,61.101,37.6,1144.4897561220475,16520.0,4308.0,4.12641,32.61917869237123
BATCH-HAM-2025-00171,71.02,True,,33821.76,HAM,Vegetable Oil Residues,OP-HAM-08,22.6,2025-04-07,0.45221162185602776,0.0,16.299999999999955,0.0014937289632911397,3.704926074423299,0.002981967453452573,0.8346,1,130.35,0.0,983.7,44.1,0.2034,68.21,23.61,8.18,-13.7,33.4,6.004484304932736,15610.944100261959,696.5454545499999,100.0,45.0,0.6985121378184646,50.0,15.36726703200622,7000.0,500.0,19,0,4,0,0,55.82833333333334,5.694494327305237,37800,24.4,,51.077777777777776,42.4,2003.1232576220107,57260.0,1180.5,36.28656,0.0
BATCH-HAM-2025-00172,50.09,False,Sulfur specification exceeded,999.79,HAM,Bilge Water,OP-HAM-03,23.6,2025-04-10,0.032868217054263564,0.45429300000000006,-7.7999999999999545,0.009983657337526205,3.4479380446039016,0.020207407407407407,15.4953,0,9.54,0.3,1007.8,29.0,0.2728,13.5,83.12,3.38,4.6,33.2,4.4630872483221475,18075.83001082964,182.0596638725598,56.21114754098361,34.98142076502732,0.2805987509758001,39.98142076502732,19.641912568306008,7000.0,281.05573770491804,20,3,4,0,0,57.49857142857143,5.149473806702687,43900,12.2,49.691,51.46117647058823,32.38142076502732,187.3838459016393,23660.0,4988.744306010929,16.25888,1.5663741180972406
BATCH-HAM-2025-00173,37.85,True,,81.06,HAM,Bilge Water,OP-HAM-02,10.9,2025-04-10,0.08872876994338652,1.949134,-9.600000000000023,0.00413620554988399,3.709289657444184,0.37622641509433963,9.1023,1,25.86,1.9,1009.6,30.6,2.1934,5.83,89.16,5.01,10.4,51.1,4.4972067039106145,21088.46834596791,437.99999999999994,100.0,45.0,0.06452775775054073,50.0,2.452054794520548,7000.0,500.0,23,3,4,1,0,55.042500000000004,5.067940418853679,34600,30.800000000000004,49.72727272727273,50.9524,42.6,63.41013698630137,35070.0,4458.0,39.26186,7.229902587172812
BATCH-HAM-2025-00174,53.76,True,,9526.63,HAM,Fuel Oil Sludge,OP-HAM-03,23.6,2025-04-11,17.18602371541502,173.74716,-17.5,1.341384193056956e-05,4.136121985549411,0.07409353110836424,1.0423,0,5435.08,18.0,1017.5,24.8,3.5965,48.54,33.32,18.14,10.1,139.4,6.716083916083916,18075.83001082964,377.49999999999994,100.0,45.0,0.1894039735099338,50.0,11.364238410596027,7000.0,500.0,16,4,4,0,0,53.646249999999995,5.076621104234999,22100,55.800000000000004,50.699375,51.385,38.0,61765.54490066225,126980.0,1666.0,257.14975,718.6394484027712
BATCH-HAM-2025-00175,60.76,True,,50983.7,HAM,Oily Tank Washings,OP-HAM-06,1.5,2025-04-12,1.4223063574696326,35.515584,51.39999999999998,0.00034307911275510217,4.628743436160472,0.055486053804258126,0.6975,1,450.8,20.4,948.6,43.7,3.3619,60.59,30.65,8.76,19.7,109.9,6.179921773142112,15610.944100261959,2329.909090916667,100.0,45.0,0.448905536695251,50.0,9.875921807295523,7000.0,500.0,5,5,4,1,1,54.15625,5.3110678476168935,37800,24.4,60.10200000000001,41.191874999999996,41.7,4452.065550728822,61320.0,1532.5,1289.28865,164.39252632140588
BATCH-HAM-2025-00176,40.81,True,,-44.65,HAM,Engine Room Oily Water,OP-HAM-03,23.6,2025-04-12,0.15554009392937904,8.775564000000001,-9.600000000000023,0.00011469189174681283,1.8395875339121766,0.01215909090909091,9.9022,0,44.71,4.2,1009.6,6.7,0.0963,7.92,91.12,0.96,-10.9,40.5,5.709964412811387,22731.725619679695,818.2857142833333,100.0,45.0,0.0981145251399503,50.0,4.120810055877913,7000.0,500.0,21,5,4,0,1,53.03428571428571,5.527184707319039,15900,68.19999999999999,39.659000000000006,51.42944444444444,42.3,184.24141759830147,6720.0,4556.0,5.41206,16.143418137448478
BATCH-HAM-2025-00177,61.86,True,,3713.77,HAM,Fuel Oil Sludge,OP-HAM-01,23.9,2025-04-13,41.607932103802845,160.835103,-0.7999999999999545,0.00014959395916868743,0.0,0.004913475699558174,0.776,1,12746.59,7.8,1000.8,132.0,0.2669,54.32,26.32,19.36,-13.2,131.4,6.534954407294833,16158.696524832554,592.25,100.0,45.0,0.13887716336006753,50.0,3.333051920641621,7000.0,500.0,16,6,4,0,1,54.137499999999996,5.6531559198160135,24200,51.6,50.566428571428574,60.903333333333336,37.9,42485.04628113128,135520.0,1316.0,8.78101,0.0
BATCH-HAM-2025-00178,44.48,True,,182.8,HAM,Bilge Water,OP-HAM-08,22.6,2025-04-13,0.048073906222764515,11.1010005,-16.299999999999955,0.01654985177664975,3.565056923511443,0.4365693430656934,10.0157,0,13.79,7.3,1016.3,44.0,2.3924,5.48,91.98,2.54,13.5,41.7,4.698602794411178,15610.944100261959,160.6363636333333,100.0,45.0,0.8505942275202906,50.0,18.713073005446393,7000.0,500.0,21,6,4,0,1,53.06444444444444,5.547094461437698,37800,24.4,48.08833333333333,52.14666666666667,42.6,258.05327674510573,17780.0,4599.0,119.85924,39.57569869042899
BATCH-HAM-2025-00179,70.72,True,,42085.51,HAM,Oily Tank Washings,OP-HAM-08,22.6,2025-04-15,1.1633748181671246,61.3990335,37.0,0.0003306560687987997,0.9440664599226456,0.08065853658536586,1.4276999999999997,0,359.89,30.1,963.0,36.6,4.2991,53.3,38.45,8.25,-12.7,69.7,5.598938826466917,18075.83001082964,1230.0,100.0,45.0,0.8682926829268293,50.0,15.629268292682926,7000.0,500.0,1,1,4,1,0,52.54125,5.549845010305388,27600,44.8,59.662,51.74315789473684,41.6,5624.817365853658,57750.0,1922.5000000000002,1377.43164,57.96476819901692
BATCH-HAM-2025-00180,61.72,True,,1126.53,HAM,Bilge Water,OP-HAM-01,23.9,2025-04-15,0.04722269991401548,0.608238,-5.600000000000023,0.002763024407865988,3.875904154421091,0.032090729783037474,29.274099999999997,0,13.73,0.5,1005.6,18.4,0.3254,10.14,88.95,0.91,-11.8,75.5,4.038314176245211,15610.944100261959,562.3636363666667,100.0,45.0,0.2531522793390821,50.0,5.569350145459805,7000.0,500.0,12,1,4,0,0,53.56111111111111,5.381897139854257,37800,24.4,47.57285714285714,60.94681818181818,37.8,76.46717749716312,6370.0,4447.5,16.98588,2.3574721910767753
BATCH-HAM-2025-00181,63.33,False,Flash point below minimum,33067.02,HAM,Oily Tank Washings,OP-HAM-06,1.5,2025-04-15,1.457087441409407,73.98825,56.5,1.1383680698835278e-05,2.992619874331931,0.004953739398612182,0.7999,0,450.75,34.0,943.5,8.1,0.257,51.88,43.98,4.14,-7.2,85.9,6.029775538250114,20540.715921397317,375.83333333333337,100.0,45.0,0.9680709534368072,50.0,34.850554323725056,7000.0,500.0,22,1,4,1,0,54.538,5.446684979693844,29300,41.400000000000006,61.504999999999995,42.17125,41.4,15708.887361419069,28979.999999999996,2199.0,56.103100000000005,221.41870741703949
BATCH-HAM-2025-00182,47.23,True,,-101.89,HAM,Bilge Water,OP-HAM-05,18.2,2025-04-16,0.06759211653813196,9.789311999999999,-31.59999999999991,0.013309380219066936,3.8641024940934776,0.020954653937947494,10.0315,0,19.72,8.0,1031.6,45.6,0.0878,4.19,92.54,3.27,-14.0,47.8,4.524752475247524,16158.696524832554,387.75,100.0,45.0,0.195357833655706,50.0,4.688588007736944,7000.0,500.0,1,2,4,1,0,53.873636363636365,5.362872933835087,24200,51.6,49.34125,52.115714285714276,42.1,92.45895551257253,22890.0,4627.0,2.66034,37.8269049146592
BATCH-HAM-2025-00183,56.3,True,,38169.63,HAM,Offshore Production Slops,OP-HAM-01,23.9,2025-04-16,1.3293141405588484,66.67194239999999,19.399999999999977,0.00010436552262535671,4.111468208413485,0.0014702581369248036,0.6003999999999999,0,392.48,39.9,980.6,20.4,0.0786,53.46,35.24,11.3,-10.1,73.1,5.36875,20540.715921397317,865.3333333333334,100.0,45.0,0.7087827426810478,50.0,25.51617873651772,7000.0,500.0,2,2,4,1,0,54.07583333333333,5.36336268934883,29300,41.400000000000006,64.36,60.9804347826087,42.9,10014.589830508476,79100.0,1762.0,28.9248,274.119571570775
BATCH-HAM-2025-00184,40.07,True,,-2012.76,HAM,Dirty Ballast Water,OP-HAM-01,23.9,2025-04-16,0.15627683324746697,13.643775000000002,-19.200000000000045,0.0006307961758241762,3.1140876489460045,5.132124999999999,18.651100000000003,0,45.5,8.7,1019.2,15.5,4.1057,0.8,98.89,0.31,12.1,64.1,4.856915739268681,18075.83001082964,1439.6000000000001,100.0,45.0,0.1747707696582384,50.0,10.486246179494303,7000.0,500.0,7,2,4,0,0,52.99846153846154,5.324405231650356,22100,55.800000000000004,21.63,60.78541666666666,41.7,477.1242011669908,2170.0,4944.5,1032.9941199999998,42.487911212498275
BATCH-HAM-2025-00185,57.79,True,,75514.24,HAM,Oily Tank Washings,OP-HAM-07,20.1,2025-04-17,0.9153883732291159,46.887162,103.20000000000005,4.506605329633187e-06,4.011285514288794,0.0010373208457499644,0.5983,0,281.07,30.5,896.8,4.9,0.0731,70.47,26.76,2.77,1.9,95.5,5.176036109971276,18075.83001082964,479.92,100.0,45.0,0.8124687447907984,50.0,60.93515585930988,7000.0,500.0,8,3,4,0,0,53.340714285714284,5.313807437244708,20800,58.400000000000006,61.76571428571428,57.522499999999994,39.6,17127.044257376227,19390.0,1338.0,35.62894,188.07779373671198
BATCH-HAM-2025-00186,41.23,True,,2448.89,HAM,Engine Room Oily Water,OP-HAM-06,1.5,2025-04-18,0.10857242218744567,2.681172,-14.899999999999977,0.00014420602242152467,3.368438192166408,0.05004132231404959,6.5474,0,31.22,2.6,1014.9,6.2,0.4844,9.68,85.29,5.03,14.0,46.3,4.6203288490284,21088.46834596791,693.7894736833333,100.0,45.0,0.9135184342296484,50.0,34.71370050072664,7000.0,500.0,11,4,4,0,0,53.850769230769224,5.388718386017042,34600,30.800000000000004,41.26857142857143,43.141875,37.3,1083.7617296326855,35210.0,4264.5,194.43815999999998,9.031362164567193
BATCH-HAM-2025-00187,60.07,True,,46076.5,HAM,Oily Tank Washings,OP-HAM-01,23.9,2025-04-20,0.5392771084337349,97.39869000000002,11.700000000000045,0.0001130845550193625,3.991603397654603,0.0010268904529868255,0.3978,0,167.85,55.6,988.3,13.6,0.0569,55.41,36.08,8.51,-0.4,111.6,5.624635568513121,16158.696524832554,836.0,100.0,45.0,0.8205741626794257,50.0,19.69377990430622,7000.0,500.0,0,6,4,1,1,54.98181818181818,5.188364044063388,24200,51.6,61.26875,59.956799999999994,42.6,3305.600956937799,59570.0,1804.0,15.613359999999998,388.7769419311075
BATCH-HAM-2025-00188,40.12,True,,330.05,HAM,Bilge Water,OP-HAM-07,20.1,2025-04-20,0.16151855047454702,8.16504,-18.299999999999955,0.0028529489396367526,3.549913162385511,0.012175792507204611,24.226399999999998,0,46.8,7.8,1018.3,33.5,0.0845,6.94,89.05,4.01,10.8,59.1,4.8964401294498385,18075.83001082964,300.0,100.0,45.0,0.08828571428571429,50.0,6.18,7000.0,500.0,2,6,4,1,1,53.74333333333333,5.164037051178925,43900,12.2,48.98625,58.21133333333333,43.5,289.224,28070.0,4452.5,2.61105,28.98518296740419
BATCH-HAM-2025-00189,33.29,True,,14542.31,HAM,Fuel Oil Sludge,OP-HAM-05,18.2,2025-04-20,15.720657659124209,385.38703200000003,-65.09999999999991,0.00012680809464337483,3.94554823208303,0.0058199492814877424,0.9418,0,4828.6,55.1,1065.1,65.1,0.2754,47.32,25.19,27.49,-1.8,178.9,6.464810924369748,18075.83001082964,254.32000000000002,100.0,45.0,0.5989304812834224,50.0,44.91978609625668,7000.0,500.0,6,6,4,0,1,52.17,5.264096579885911,20800,58.400000000000006,52.82,51.71047619047619,41.1,216899.679144385,192430.0,1259.5,52.436159999999994,1520.5631227753263
BATCH-HAM-2025-00190,49.35,True,,9188.13,HAM,Fuel Oil Sludge,OP-HAM-02,10.9,2025-04-20,19.725537948290242,402.32088600000003,-71.0,0.0004156781207665495,3.428391554595398,0.0015269402839914415,0.5341,0,5912.73,29.1,1071.0,129.0,0.0785,51.41,20.15,28.44,-10.2,89.9,7.301227573182247,18075.83001082964,449.0,100.0,45.0,0.7861915367483296,50.0,14.151447661469934,7000.0,500.0,10,6,4,0,1,51.96857142857142,5.409605936549935,27600,44.8,51.317692307692305,49.80260869565217,39.1,83673.68913140312,199080.0,1007.4999999999999,8.31315,1379.313527799738
BATCH-HAM-2025-00191,51.85,True,,1957.93,HAM,Engine Room Oily Water,OP-HAM-04,23.2,2025-04-20,0.13741946717743342,7.172274000000001,-17.799999999999955,0.0008389387199695893,3.574463406159231,0.03338954468802698,7.5252,0,39.46,6.9,1017.8,16.7,0.198,5.93,91.86,2.21,29.7,79.9,5.337865055387714,16158.696524832554,1534.5,100.0,45.0,0.3235581622678397,50.0,7.765395894428153,7000.0,500.0,13,6,4,0,1,51.96066666666666,5.40482321113912,24200,51.6,41.72428571428571,49.57600000000001,36.9,306.4225219941349,15470.0,4593.0,39.3228,25.637030951947295
BATCH-HAM-2025-00192,78.82,True,,314000.96,HAM,Cargo Residues (Crude),OP-HAM-05,18.2,2025-04-22,0.8374494254733776,11.177522399999999,39.700000000000045,0.00012971654682487535,3.8475037212283416,0.0010540845777387378,0.5357,1,258.73,7.4,960.3,19.6,0.084,79.69,10.59,9.72,11.9,99.7,5.928080113291523,18075.83001082964,1144.6000000000001,100.0,45.0,0.8637078455355582,50.0,51.822470732133496,7000.0,500.0,11,1,4,0,0,52.3976923076923,5.397533250169646,22100,55.800000000000004,91.25999999999999,50.87318181818182,37.7,13408.0278525249,68040.0,529.5,83.0424,43.00555902811314
BATCH-HAM-2025-00193,42.73,False,Viscosity out of spec,502.61,HAM,Bilge Water,OP-HAM-02,10.9,2025-04-22,0.11365441049542553,5.205916800000001,1.0,0.00320699985419198,2.9881660014426905,0.21559639909977493,19.2208,0,32.92,4.2,999.0,31.2,2.8739,13.33,82.41,4.26,27.1,60.8,5.301369863013699,18075.83001082964,324.0,100.0,45.0,0.056920077972709544,50.0,5.4074074074074066,7000.0,500.0,12,1,4,0,0,51.707142857142856,5.390664436801365,11400,77.2,49.29,50.059999999999995,35.8,178.01185185185184,29820.0,4120.5,83.91788,15.556143588099328
BATCH-HAM-2025-00194,47.69,True,,381.06,HAM,Engine Room Oily Water,OP-HAM-08,22.6,2025-04-22,0.05182368193604149,2.943471,-19.299999999999955,0.002526233591727819,3.9487901601097626,0.03557377049180328,20.6089,0,14.99,2.9,1019.3,17.8,0.2821,7.93,88.11,3.96,10.3,67.9,4.960835509138382,20540.715921397317,1471.6666666666667,100.0,45.0,0.08674971687429217,50.0,3.1229898074745184,7000.0,500.0,23,1,4,1,0,49.73384615384615,5.41246522383555,29300,41.400000000000006,42.99,53.19052631578948,41.9,46.813617214043035,27720.0,4405.5,21.60886,11.623149321368444
BATCH-HAM-2025-00195,27.56,True,,51.36,HAM,Engine Room Oily Water,OP-HAM-06,1.5,2025-04-24,0.1470207932902324,0.9378629999999999,-14.5,0.0026019212003803183,0.7832563140327381,0.03599236641221374,30.318,1,42.07,0.6,1014.5,30.6,0.2829,7.86,88.03,4.11,18.6,54.2,4.8316993464052285,18075.83001082964,408.00000000000006,100.0,45.0,0.5,50.0,9.0,7000.0,500.0,3,3,4,1,0,48.22727272727273,5.494848094704652,27600,44.8,43.51222222222222,43.029411764705884,42.1,378.63,28770.000000000004,4401.5,17.31348,0.7345871164476858
BATCH-HAM-2025-00196,41.79,False,Viscosity out of spec,4765.31,HAM,Scale & Sludge from Tank Cleaning,OP-HAM-07,20.1,2025-04-24,42.21504745470233,128.61319319999998,-151.9000000000001,1.203052502409701e-05,2.4246288375986884,0.002240680713128039,0.6407,1,12231.81,8.1,1151.9,27.7,0.0553,24.68,13.44,61.88,8.3,87.8,7.983263598326359,18075.83001082964,383.4,100.0,45.0,0.37402190923317685,50.0,22.441314553990612,7000.0,500.0,16,3,4,0,0,46.77272727272727,5.750050593646024,22100,55.800000000000004,,54.90599999999999,39.0,274497.8957746479,433160.0,672.0,7.930020000000001,311.8392571283715
BATCH-HAM-2025-00197,89.47,True,,233684.41,HAM,Cargo Residues (Crude),OP-HAM-04,23.2,2025-04-25,0.7301592623637888,6.08885,82.89999999999998,0.0002264878650870185,0.0,0.0009666121877188887,0.6171,0,217.77,2.5,917.1,27.8,0.0828,85.66,4.23,10.11,24.7,72.7,5.4520804114071995,21088.46834596791,1422.9473684166667,100.0,45.0,0.94940079893768,50.0,36.07723035963184,7000.0,500.0,7,4,4,0,0,50.33083333333334,5.725219745126122,34600,30.800000000000004,86.69,49.78272727272727,39.2,7856.538455417026,70770.0,211.50000000000003,70.84368,0.0
BATCH-HAM-2025-00198,52.3,True,,1155.8,HAM,Bilge Water,OP-HAM-01,23.9,2025-04-26,0.1380794122791674,5.613137999999999,-5.600000000000023,0.00012743892272612113,2.8004897943110763,0.006873977086743044,23.1549,0,39.47,3.6,1005.6,6.7,0.084,12.22,83.18,4.6,22.5,48.0,5.178316690442226,18075.83001082964,238.73333333333332,100.0,45.0,0.19575537559340966,50.0,17.61798380340687,7000.0,500.0,11,5,4,0,1,51.25333333333333,5.771718731910608,39200,21.599999999999998,48.56111111111111,59.6876,37.0,695.3818207204691,32199.999999999996,4159.0,5.8884,15.719535683059684
BATCH-HAM-2025-00199,65.32,True,,1083.59,HAM,Bilge Water,OP-HAM-08,22.6,2025-04-26,0.10819786750568083,4.3299900000000004,-25.40000000000009,0.005316819679483039,0.0,0.6121929824561404,13.994699999999998,1,30.95,2.8,1025.4,36.6,4.1874,6.84,88.0,5.16,3.2,62.1,5.469622331691298,16158.696524832554,488.24999999999994,100.0,45.0,0.3118279569892473,50.0,7.483870967741936,7000.0,500.0,14,5,4,0,1,52.335384615384605,5.748480547278353,24200,51.6,48.935,52.91550000000001,36.2,231.6258064516129,36120.0,4400.0,255.01266,0.0
BATCH-HAM-2025-00200,86.4,False,High water content in oil output,28452.37,HAM,Vegetable Oil Residues,OP-HAM-01,23.9,2025-04-26,0.22586295723853686,4.2204096,52.39999999999998,0.002667809510036497,2.717050409732974,0.005951595159515952,0.7995,1,65.76,3.3,947.6,46.7,0.4328,72.72,20.75,6.53,22.7,42.6,4.864864864864865,18075.83001082964,153.9,100.0,45.0,0.649122807017544,50.0,38.94736842105264,7000.0,500.0,16,5,4,0,1,54.76857142857143,5.685365141391675,22100,55.800000000000004,71.02,59.40346153846154,37.3,2561.1789473684216,45710.0,1037.5,43.236720000000005,11.467065632920978
BATCH-HAM-2025-00201,56.88,True,,8206.59,HAM,Fuel Oil Sludge,OP-HAM-04,23.2,2025-04-26,31.210352170352166,80.53124399999999,8.200000000000045,0.00019175808044119,4.353800499991719,0.0012693441414885777,0.5812,0,9526.96,5.1,991.8,132.2,0.0689,54.28,23.31,22.41,-9.3,171.4,7.087581699346406,18075.83001082964,475.19999999999993,100.0,45.0,0.1287878787878788,50.0,9.65909090909091,7000.0,500.0,17,5,4,0,1,54.90933333333333,5.778846245255324,20800,58.400000000000006,51.49777777777778,53.09,39.6,92021.77272727274,156870.0,1165.5,5.27085,350.61697039215505
BATCH-HAM-2025-00202,48.32,True,,19939.47,HAM,Oily Tank Washings,OP-HAM-01,23.9,2025-04-26,1.0295502516642312,104.83718,64.10000000000002,6.911066872733006e-05,4.442788095373835,0.0024365858174412148,0.4622,0,317.05,39.8,935.9,17.2,0.1316,54.01,38.96,7.03,25.0,125.7,5.074171029668412,15610.944100261959,925.0909090833334,100.0,45.0,0.6757075471753448,50.0,14.865566037857585,7000.0,500.0,17,5,4,0,1,54.497499999999995,5.734804044281142,37800,24.4,60.978571428571435,60.403333333333336,39.6,4713.127712302748,49210.0,1948.0,30.162719999999997,465.76937525656393
BATCH-HAM-2025-00203,50.41,True,,10528.19,HAM,Fuel Oil Sludge,OP-HAM-01,23.9,2025-04-26,44.722409009303085,171.99830699999998,-8.899999999999977,0.00010989743323521191,0.9232720445058472,0.008633565044687189,0.541,0,13700.71,11.7,1008.9,115.0,0.4347,50.35,36.66,12.99,24.7,147.0,6.737327188940092,21088.46834596791,785.0526315833333,100.0,45.0,0.17457763475365057,50.0,6.633950120638722,7000.0,500.0,18,5,4,0,1,54.25705882352941,5.793775993966962,34600,30.800000000000004,52.036,59.971785714285716,39.6,90889.82675733614,90930.0,1832.9999999999998,37.731959999999994,158.80122855543436
BATCH-HAM-2025-00204,39.79,True,,550.69,HAM,Bilge Water,OP-HAM-03,23.6,2025-04-27,0.09197732348393749,1.232124,-15.0,0.010253622263728055,3.024075292447152,0.2055116514690983,25.0401,0,26.77,0.6,1015.0,48.4,2.0284,9.87,87.78,2.35,28.6,41.9,4.413306451612903,18075.83001082964,642.5142857166668,100.0,45.0,0.06616862326549652,50.0,4.631803628584756,7000.0,500.0,5,6,4,1,1,53.873125,5.7741514156930185,43900,12.2,50.42454545454546,50.87052631578947,39.8,123.99338313721393,16450.0,4389.0,100.60864000000001,3.726035745631155
BATCH-HAM-2025-00205,78.51,True,,393679.22,HAM,Oily Tank Washings,OP-HAM-03,23.6,2025-04-27,1.3462738301559793,43.459458000000005,22.299999999999955,0.00010381009067503044,4.319845938464855,0.00835493965131873,0.6988,0,427.24,20.3,977.7,21.4,0.3738,44.74,50.97,4.29,-1.6,60.4,6.130910133706134,20540.715921397317,5069.5,100.0,45.0,0.9171515928592563,50.0,33.01745734293323,7000.0,500.0,12,6,4,0,1,57.18933333333333,5.650086285816163,29300,41.400000000000006,59.396249999999995,50.3165,37.5,14106.378475194791,30030.0,2548.5,1042.78986,187.738163129184
BATCH-HAM-2025-00206,62.08,True,,34077.38,HAM,Oily Tank Washings,OP-HAM-08,22.6,2025-04-28,0.906406224135077,59.358148,49.60000000000002,0.0004790298780042371,2.832222480186387,0.003192272309107636,0.26080000000000003,0,273.78,46.6,950.4,40.0,0.1388,43.48,53.43,3.09,3.9,82.0,5.457738435179897,16158.696524832554,1301.5,100.0,45.0,0.672685363042643,50.0,16.144448713023433,7000.0,500.0,23,0,4,1,0,57.87133333333334,5.658077844468975,24200,51.6,61.519999999999996,53.50619047619048,41.3,4420.027168651555,21630.0,2671.5,48.60776,168.11548114783062
