date,vessel_id,port_code,vessel_proximity_to_demand_nm,vessel_available_capacity_m3,urgency_score,collection_efficiency_m3_per_nm,fuel_cost_per_m3_collected,multi_stop_opportunity,contract_obligation_days,vessel_fuel_autonomy_days,weather_risk_enroute
2025-04-16,HEC-CM-003,ALE,1474.2,2890.0,0.819,0.9046,193.4646,0,9.0,0.0,1.31
2025-04-16,HEC-CM-003,ALG,409.0,2890.0,0.1082,2.9812,58.7017,2,12.0,0.0,1.02
2025-04-16,HEC-CM-003,BCN,78.3,2890.0,0.062,12.3346,14.1877,0,11.0,0.0,0.78
2025-04-16,HEC-CM-003,GEN,415.9,2890.0,0.0483,1.8473,94.7319,0,11.0,0.0,1.5
2025-04-16,HEC-CM-003,GIB,405.1,2890.0,0.07,2.6951,64.9318,1,10.0,0.0,1.02
2025-04-16,HEC-CM-003,HAM,874.4,2890.0,0.0286,1.7117,102.2383,0,9.0,0.0,1.59
2025-04-16,HEC-CM-003,IST,1246.2,2890.0,0.0159,1.1535,151.7113,0,12.0,0.0,1.31
2025-04-16,HEC-CM-003,LIM,1528.1,2890.0,0.1022,0.274,638.6852,0,8.0,0.0,1.31
2025-04-16,HEC-CM-003,MLT,662.6,2890.0,0.118,1.2036,145.3981,0,8.0,0.0,1.5
2025-04-16,HEC-CM-003,MRS,255.7,2890.0,0.1959,3.2863,53.2518,0,9.0,0.0,0.78
2025-04-16,HEC-CM-003,PIR,1035.0,2890.0,0.0246,1.5505,112.8645,0,14.0,0.0,1.31
2025-04-16,HEC-CM-003,PSD,1580.5,2890.0,0.0619,0.9246,189.262,0,14.0,0.0,1.31
2025-04-16,HEC-CM-003,RTM,716.6,2890.0,0.0283,2.7838,62.8628,0,10.0,0.0,2.07
2025-04-16,HEC-CM-003,TAN,435.5,2890.0,0.2437,1.5199,115.142,1,10.0,0.0,1.02
2025-04-16,HEC-CM-004,ALE,1465.3,1870.0,0.819,0.9101,148.8009,0,9.0,0.0,1.31
2025-04-16,HEC-CM-004,ALG,474.7,1870.0,0.1082,2.5686,52.7207,2,12.0,0.0,1.02
2025-04-16,HEC-CM-004,BCN,0.0,1870.0,0.062,965.8,0.0,0,11.0,0.0,0.78
2025-04-16,HEC-CM-004,GEN,349.6,1870.0,0.0483,2.1977,61.6187,0,11.0,0.0,1.5
2025-04-16,HEC-CM-004,GIB,471.1,1870.0,0.07,2.3176,58.4308,1,10.0,0.0,1.02
2025-04-16,HEC-CM-004,HAM,796.1,1870.0,0.0286,1.88,72.0286,0,9.0,0.0,1.59
2025-04-16,HEC-CM-004,IST,1206.7,1870.0,0.0159,1.1913,113.6746,0,12.0,0.0,1.31
2025-04-16,HEC-CM-004,LIM,1505.5,1870.0,0.1022,0.2781,486.9114,0,8.0,0.0,1.31
2025-04-16,HEC-CM-004,MLT,664.5,1870.0,0.118,1.2002,112.8331,0,8.0,0.0,1.5
2025-04-16,HEC-CM-004,MRS,183.8,1870.0,0.1959,4.5718,29.6199,0,9.0,0.0,0.78
2025-04-16,HEC-CM-004,PIR,1010.6,1870.0,0.0246,1.588,85.2767,0,14.0,0.0,1.31
2025-04-16,HEC-CM-004,PSD,1568.2,1870.0,0.0619,0.9319,145.313,0,14.0,0.0,1.31
2025-04-16,HEC-CM-004,RTM,640.2,1870.0,0.0283,3.1161,43.4577,0,10.0,0.0,2.07
2025-04-16,HEC-CM-004,TAN,501.6,1870.0,0.2437,1.3196,102.6212,1,10.0,0.0,1.02
2025-04-16,HEC-CM-005,ALE,1460.5,2635.0,0.819,0.913,184.8214,0,9.0,14.7,1.31
2025-04-16,HEC-CM-005,ALG,1069.4,2635.0,0.1082,1.1402,148.004,2,12.0,14.7,1.02
2025-04-16,HEC-CM-005,BCN,617.2,2635.0,0.062,1.5648,107.8407,0,11.0,14.7,0.78
2025-04-16,HEC-CM-005,GEN,352.1,2635.0,0.0483,2.1821,77.3355,0,11.0,14.7,1.5
2025-04-16,HEC-CM-005,GIB,1066.4,2635.0,0.07,1.0238,164.8241,1,10.0,14.7,1.02
2025-04-16,HEC-CM-005,HAM,198.2,2635.0,0.0286,7.5515,22.3467,0,9.0,14.7,1.59
2025-04-16,HEC-CM-005,IST,980.3,2635.0,0.0159,1.4664,115.0787,0,12.0,14.7,1.31
2025-04-16,HEC-CM-005,LIM,1386.5,2635.0,0.1022,0.302,558.8055,0,8.0,14.7,1.31
2025-04-16,HEC-CM-005,MLT,887.9,2635.0,0.118,0.8982,187.8785,0,8.0,14.7,1.5
2025-04-16,HEC-CM-005,MRS,450.2,2635.0,0.1959,1.8665,90.4097,0,9.0,14.7,0.78
2025-04-16,HEC-CM-005,PIR,951.8,2635.0,0.0246,1.6861,100.0849,0,14.0,14.7,1.31
2025-04-16,HEC-CM-005,PSD,1525.7,2635.0,0.0619,0.9579,176.1748,0,14.0,14.7,1.31
2025-04-16,HEC-CM-005,RTM,217.5,2635.0,0.0283,9.172,18.3985,0,10.0,14.7,2.07
2025-04-16,HEC-CM-005,TAN,1096.2,2635.0,0.2437,0.6038,279.4739,1,10.0,14.7,1.02
2025-04-16,HEC-CM-006,ALE,119.7,2125.0,0.819,11.1404,12.9035,0,9.0,0.0,1.31
2025-04-16,HEC-CM-006,ALG,1874.7,2125.0,0.1082,0.6504,221.0187,2,12.0,0.0,1.02
2025-04-16,HEC-CM-006,BCN,1542.0,2125.0,0.062,0.6263,229.5118,0,11.0,0.0,0.78
2025-04-16,HEC-CM-006,GEN,1321.0,2125.0,0.0483,0.5816,247.1609,0,11.0,0.0,1.5
2025-04-16,HEC-CM-006,GIB,1870.3,2125.0,0.07,0.5838,246.2499,1,10.0,0.0,1.02
2025-04-16,HEC-CM-006,HAM,1614.5,2125.0,0.0286,0.927,155.0641,0,9.0,0.0,1.59
2025-04-16,HEC-CM-006,IST,570.9,2125.0,0.0159,2.518,57.09,0,12.0,0.0,1.31
2025-04-16,HEC-CM-006,LIM,177.2,2125.0,0.1022,2.3629,60.8371,0,8.0,0.0,1.31
2025-04-16,HEC-CM-006,MLT,908.1,2125.0,0.118,0.8782,163.6857,0,8.0,0.0,1.5
2025-04-16,HEC-CM-006,MRS,1440.0,2125.0,0.1959,0.5835,246.3406,0,9.0,0.0,0.78
2025-04-16,HEC-CM-006,PIR,554.6,2125.0,0.0246,2.8936,49.6783,0,14.0,0.0,1.31
2025-04-16,HEC-CM-006,PSD,35.9,2125.0,0.0619,40.7075,3.5313,0,14.0,0.0,1.31
2025-04-16,HEC-CM-006,RTM,1706.2,2125.0,0.0283,1.1692,122.9466,0,10.0,0.0,2.07
2025-04-16,HEC-CM-006,TAN,1893.4,2125.0,0.2437,0.3496,411.2045,1,10.0,0.0,1.02
2025-04-16,HEC-CM-007,ALE,626.7,2720.0,0.819,2.1278,77.3486,0,9.0,0.0,1.31
2025-04-16,HEC-CM-007,ALG,1164.8,2720.0,0.1082,1.0468,157.2268,2,12.0,0.0,1.02
2025-04-16,HEC-CM-007,BCN,841.4,2720.0,0.062,1.1478,143.3842,0,11.0,0.0,0.78
2025-04-16,HEC-CM-007,GEN,686.5,2720.0,0.0483,1.1192,147.0603,0,11.0,0.0,1.5
2025-04-16,HEC-CM-007,GIB,1160.4,2720.0,0.07,0.9409,174.9244,1,10.0,0.0,1.02
2025-04-16,HEC-CM-007,HAM,1134.6,2720.0,0.0286,1.3191,124.7653,0,9.0,0.0,1.59
2025-04-16,HEC-CM-007,IST,586.9,2720.0,0.0159,2.4493,67.1958,0,12.0,0.0,1.31
2025-04-16,HEC-CM-007,LIM,712.7,2720.0,0.1022,0.5875,280.1494,0,8.0,0.0,1.31
2025-04-16,HEC-CM-007,MLT,197.4,2720.0,0.118,4.04,40.7382,0,8.0,0.0,1.5
2025-04-16,HEC-CM-007,MRS,766.9,2720.0,0.1959,1.0957,150.207,0,9.0,0.0,0.78
2025-04-16,HEC-CM-007,PIR,281.2,2720.0,0.0246,5.707,28.839,0,14.0,0.0,1.31
2025-04-16,HEC-CM-007,PSD,735.5,2720.0,0.0619,1.9869,82.8322,0,14.0,0.0,1.31
2025-04-16,HEC-CM-007,RTM,1147.8,2720.0,0.0283,1.738,94.6958,0,10.0,0.0,2.07
2025-04-16,HEC-CM-007,TAN,1184.4,2720.0,0.2437,0.5588,294.5045,1,10.0,0.0,1.02
2025-04-16,HEC-CM-008,ALE,1650.0,2040.0,0.819,0.8082,175.2906,0,9.0,0.0,1.31
2025-04-16,HEC-CM-008,ALG,956.1,2040.0,0.1082,1.2753,111.0863,2,12.0,0.0,1.02
2025-04-16,HEC-CM-008,BCN,560.6,2040.0,0.062,1.7228,82.2306,0,11.0,0.0,0.78
2025-04-16,HEC-CM-008,GEN,430.7,2040.0,0.0483,1.7838,79.4167,0,11.0,0.0,1.5
2025-04-16,HEC-CM-008,GIB,953.8,2040.0,0.07,1.1447,123.7605,1,10.0,0.0,1.02
2025-04-16,HEC-CM-008,HAM,290.2,2040.0,0.0286,5.1575,27.4682,0,9.0,0.0,1.59
2025-04-16,HEC-CM-008,IST,1197.8,2040.0,0.0159,1.2001,118.0441,0,12.0,0.0,1.31
2025-04-16,HEC-CM-008,LIM,1594.9,2040.0,0.1022,0.2625,539.6326,0,8.0,0.0,1.31
2025-04-16,HEC-CM-008,MLT,1001.4,2040.0,0.118,0.7964,177.8871,0,8.0,0.0,1.5
2025-04-16,HEC-CM-008,MRS,442.9,2040.0,0.1959,1.8973,74.6688,0,9.0,0.0,0.78
2025-04-16,HEC-CM-008,PIR,1140.7,2040.0,0.0246,1.4069,100.6974,0,14.0,0.0,1.31
2025-04-16,HEC-CM-008,PSD,1723.2,2040.0,0.0619,0.8481,167.0453,0,14.0,0.0,1.31
2025-04-16,HEC-CM-008,RTM,81.6,2040.0,0.0283,24.4473,5.7948,0,10.0,0.0,2.07
2025-04-16,HEC-CM-008,TAN,981.7,2040.0,0.2437,0.6742,210.1136,1,10.0,0.0,1.02
2025-04-16,HEC-CS-001,ALE,1775.6,527.0,0.819,0.751,66.5767,0,9.0,0.0,1.31
2025-04-16,HEC-CS-001,ALG,4.4,527.0,0.1082,277.1136,0.1804,2,12.0,0.0,1.02
2025-04-16,HEC-CS-001,BCN,471.1,527.0,0.062,2.0501,24.3891,0,11.0,0.0,0.78
2025-04-16,HEC-CS-001,GEN,819.8,527.0,0.0483,0.9372,53.3516,0,11.0,0.0,1.5
2025-04-16,HEC-CS-001,GIB,0.0,527.0,0.07,1091.8,0.0,1,10.0,0.0,1.02
2025-04-16,HEC-CS-001,HAM,1226.0,527.0,0.0286,1.2208,40.9568,0,9.0,0.0,1.59
2025-04-16,HEC-CS-001,IST,1626.9,527.0,0.0159,0.8836,56.5878,0,12.0,0.0,1.31
2025-04-16,HEC-CS-001,LIM,1868.5,527.0,0.1022,0.2241,223.1311,0,8.0,0.0,1.31
2025-04-16,HEC-CS-001,MLT,963.3,527.0,0.118,0.8279,60.395,0,8.0,0.0,1.5
2025-04-16,HEC-CS-001,MRS,654.7,527.0,0.1959,1.2835,38.9563,0,9.0,0.0,0.78
2025-04-16,HEC-CS-001,PIR,1387.9,527.0,0.0246,1.1563,43.2421,0,14.0,0.0,1.31
2025-04-16,HEC-CS-001,PSD,1890.9,527.0,0.0619,0.7729,64.6948,0,14.0,0.0,1.31
2025-04-16,HEC-CS-001,RTM,1034.9,527.0,0.0283,1.9276,25.9386,0,10.0,0.0,2.07
2025-04-16,HEC-CS-001,TAN,30.5,527.0,0.2437,21.7016,2.304,1,10.0,0.0,1.02
2025-04-16,HEC-CS-002,ALE,991.0,224.4,0.819,1.3456,58.8333,0,9.0,0.0,1.31
2025-04-16,HEC-CS-002,ALG,796.0,224.4,0.1082,1.5318,51.6827,2,12.0,0.0,1.02
2025-04-16,HEC-CS-002,BCN,598.7,224.4,0.062,1.6132,49.0755,0,11.0,0.0,0.78
2025-04-16,HEC-CS-002,GEN,635.5,224.4,0.0483,1.209,65.4828,0,11.0,0.0,1.5
2025-04-16,HEC-CS-002,GIB,791.8,224.4,0.07,1.3789,57.4136,1,10.0,0.0,1.02
2025-04-16,HEC-CS-002,HAM,1180.3,224.4,0.0286,1.2681,62.431,0,9.0,0.0,1.59
2025-04-16,HEC-CS-002,IST,974.8,224.4,0.0159,1.4747,53.6846,0,12.0,0.0,1.31
2025-04-16,HEC-CS-002,LIM,1115.2,224.4,0.1022,0.3754,210.859,0,8.0,0.0,1.31
2025-04-16,HEC-CS-002,MLT,230.2,224.4,0.118,3.4644,22.8516,0,8.0,0.0,1.5
2025-04-16,HEC-CS-002,MRS,617.7,224.4,0.1959,1.3604,58.195,0,9.0,0.0,0.78
2025-04-16,HEC-CS-002,PIR,681.4,224.4,0.0246,2.3552,33.6143,0,14.0,0.0,1.31
2025-04-16,HEC-CS-002,PSD,1109.8,224.4,0.0619,1.3168,60.1199,0,14.0,0.0,1.31
2025-04-16,HEC-CS-002,RTM,1113.0,224.4,0.0283,1.7924,44.1689,0,10.0,0.0,2.07
2025-04-16,HEC-CS-002,TAN,812.0,224.4,0.2437,0.8151,97.1194,1,10.0,0.0,1.02
2025-04-16,HEC-CS-003,ALE,355.7,1148.0,0.819,3.7489,18.8942,0,9.0,0.0,1.31
2025-04-16,HEC-CS-003,ALG,1520.2,1148.0,0.1082,0.8021,88.3136,2,12.0,0.0,1.02
2025-04-16,HEC-CS-003,BCN,1156.4,1148.0,0.062,0.8352,84.8122,0,11.0,0.0,0.78
2025-04-16,HEC-CS-003,GEN,923.2,1148.0,0.0483,0.8322,85.1143,0,11.0,0.0,1.5
2025-04-16,HEC-CS-003,GIB,1515.8,1148.0,0.07,0.7203,98.3414,1,10.0,0.0,1.02
2025-04-16,HEC-CS-003,HAM,1240.7,1148.0,0.0286,1.2063,58.7178,0,9.0,0.0,1.59
2025-04-16,HEC-CS-003,IST,320.1,1148.0,0.0159,4.4908,15.773,0,12.0,0.0,1.31
2025-04-16,HEC-CS-003,LIM,353.3,1148.0,0.1022,1.1851,59.7693,0,8.0,0.0,1.31
2025-04-16,HEC-CS-003,MLT,560.3,1148.0,0.118,1.4233,49.7654,0,8.0,0.0,1.5
2025-04-16,HEC-CS-003,MRS,1045.4,1148.0,0.1959,0.8038,88.1223,0,9.0,0.0,0.78
2025-04-16,HEC-CS-003,PIR,156.9,1148.0,0.0246,10.2282,6.9253,0,14.0,0.0,1.31
2025-04-16,HEC-CS-003,PSD,429.1,1148.0,0.0619,3.4057,20.7983,0,14.0,0.0,1.31
2025-04-16,HEC-CS-003,RTM,1316.5,1148.0,0.0283,1.5153,46.7452,0,10.0,0.0,2.07
2025-04-16,HEC-CS-003,TAN,1541.0,1148.0,0.2437,0.4295,164.9104,1,10.0,0.0,1.02
2025-04-16,HEC-CS-004,ALE,1595.1,638.0,0.819,0.836,64.7928,0,9.0,0.0,1.31
2025-04-16,HEC-CS-004,ALG,1228.7,638.0,0.1082,0.9923,54.5843,2,12.0,0.0,1.02
2025-04-16,HEC-CS-004,BCN,796.1,638.0,0.062,1.2132,44.6491,0,11.0,0.0,0.78
2025-04-16,HEC-CS-004,GEN,550.3,638.0,0.0483,1.3961,38.7972,0,11.0,0.0,1.5
2025-04-16,HEC-CS-004,GIB,1226.0,638.0,0.07,0.8905,60.8246,1,10.0,0.0,1.02
2025-04-16,HEC-CS-004,HAM,0.0,638.0,0.0286,1496.7,0.0,0,9.0,0.0,1.59
2025-04-16,HEC-CS-004,IST,1073.7,638.0,0.0159,1.3388,40.4583,0,12.0,0.0,1.31
2025-04-16,HEC-CS-004,LIM,1494.1,638.0,0.1022,0.2802,193.2897,0,8.0,0.0,1.31
2025-04-16,HEC-CS-004,MLT,1076.6,638.0,0.118,0.7408,73.1233,0,8.0,0.0,1.5
2025-04-16,HEC-CS-004,MRS,639.4,638.0,0.1959,1.3142,41.2164,0,9.0,0.0,0.78
2025-04-16,HEC-CS-004,PIR,1093.6,638.0,0.0246,1.4674,36.9122,0,14.0,0.0,1.31
2025-04-16,HEC-CS-004,PSD,1649.5,638.0,0.0619,0.886,61.1386,0,14.0,0.0,1.31
2025-04-16,HEC-CS-004,RTM,222.9,638.0,0.0283,8.9498,6.0523,0,10.0,0.0,2.07
2025-04-16,HEC-CS-004,TAN,1254.9,638.0,0.2437,0.5275,102.6949,1,10.0,0.0,1.02
2025-04-16,HEC-CS-005,ALE,1432.8,935.0,0.819,0.9307,69.3926,0,9.0,0.0,1.31
2025-04-16,HEC-CS-005,ALG,355.7,935.0,0.1082,3.4279,18.8406,2,12.0,0.0,1.02
2025-04-16,HEC-CS-005,BCN,252.7,935.0,0.062,3.8219,16.8981,0,11.0,0.0,0.78
2025-04-16,HEC-CS-005,GEN,541.7,935.0,0.0483,1.4183,45.5353,0,11.0,0.0,1.5
2025-04-16,HEC-CS-005,GIB,351.3,935.0,0.07,3.1079,20.7805,1,10.0,0.0,1.02
2025-04-16,HEC-CS-005,HAM,1040.4,935.0,0.0286,1.4386,44.8938,0,9.0,0.0,1.59
2025-04-16,HEC-CS-005,IST,1280.7,935.0,0.0159,1.1224,57.5387,0,12.0,0.0,1.31
2025-04-16,HEC-CS-005,LIM,1517.9,935.0,0.1022,0.2758,234.1319,0,8.0,0.0,1.31
2025-04-16,HEC-CS-005,MLT,616.1,935.0,0.118,1.2944,49.8932,0,8.0,0.0,1.5
2025-04-16,HEC-CS-005,MRS,404.3,935.0,0.1959,2.0784,31.0735,0,9.0,0.0,0.78
2025-04-16,HEC-CS-005,PIR,1036.7,935.0,0.0246,1.548,41.7208,0,14.0,0.0,1.31
2025-04-16,HEC-CS-005,PSD,1546.0,935.0,0.0619,0.9453,68.322,0,14.0,0.0,1.31
2025-04-16,HEC-CS-005,RTM,892.4,935.0,0.0283,2.2354,28.8908,0,10.0,0.0,2.07
2025-04-16,HEC-CS-005,TAN,377.6,935.0,0.2437,1.7529,36.8434,1,10.0,0.0,1.02
2025-04-16,HEC-CS-006,ALE,1465.3,173.4,0.819,0.9101,57.2311,0,9.0,0.0,1.31
2025-04-16,HEC-CS-006,ALG,474.7,173.4,0.1082,2.5686,20.2772,2,12.0,0.0,1.02
2025-04-16,HEC-CS-006,BCN,0.0,173.4,0.062,965.8,0.0,0,11.0,0.0,0.78
2025-04-16,HEC-CS-006,GEN,349.6,173.4,0.0483,2.1977,23.6995,0,11.0,0.0,1.5
2025-04-16,HEC-CS-006,GIB,471.1,173.4,0.07,2.3176,22.4734,1,10.0,0.0,1.02
2025-04-16,HEC-CS-006,HAM,796.1,173.4,0.0286,1.88,27.7033,0,9.0,0.0,1.59
2025-04-16,HEC-CS-006,IST,1206.7,173.4,0.0159,1.1913,43.721,0,12.0,0.0,1.31
2025-04-16,HEC-CS-006,LIM,1505.5,173.4,0.1022,0.2781,187.2736,0,8.0,0.0,1.31
2025-04-16,HEC-CS-006,MLT,664.5,173.4,0.118,1.2002,43.3973,0,8.0,0.0,1.5
2025-04-16,HEC-CS-006,MRS,183.8,173.4,0.1959,4.5718,11.3923,0,9.0,0.0,0.78
2025-04-16,HEC-CS-006,PIR,1010.6,173.4,0.0246,1.588,32.7987,0,14.0,0.0,1.31
2025-04-16,HEC-CS-006,PSD,1568.2,173.4,0.0619,0.9319,55.8896,0,14.0,0.0,1.31
2025-04-16,HEC-CS-006,RTM,640.2,173.4,0.0283,3.1161,16.7145,0,10.0,0.0,2.07
2025-04-16,HEC-CS-006,TAN,501.6,173.4,0.2437,1.3196,39.4697,1,10.0,0.0,1.02
2025-04-16,HEC-CS-007,ALE,1775.6,1020.0,0.819,0.751,91.5429,0,9.0,0.0,1.31
2025-04-16,HEC-CS-007,ALG,4.4,1020.0,0.1082,277.1136,0.2481,2,12.0,0.0,1.02
2025-04-16,HEC-CS-007,BCN,471.1,1020.0,0.062,2.0501,33.535,0,11.0,0.0,0.78
2025-04-16,HEC-CS-007,GEN,819.8,1020.0,0.0483,0.9372,73.3584,0,11.0,0.0,1.5
2025-04-16,HEC-CS-007,GIB,0.0,1020.0,0.07,1091.8,0.0,1,10.0,0.0,1.02
2025-04-16,HEC-CS-007,HAM,1226.0,1020.0,0.0286,1.2208,56.3156,0,9.0,0.0,1.59
2025-04-16,HEC-CS-007,IST,1626.9,1020.0,0.0159,0.8836,77.8083,0,12.0,0.0,1.31
2025-04-16,HEC-CS-007,LIM,1868.5,1020.0,0.1022,0.2241,306.8053,0,8.0,0.0,1.31
2025-04-16,HEC-CS-007,MLT,963.3,1020.0,0.118,0.8279,83.0431,0,8.0,0.0,1.5
2025-04-16,HEC-CS-007,MRS,654.7,1020.0,0.1959,1.2835,53.5649,0,9.0,0.0,0.78
2025-04-16,HEC-CS-007,PIR,1387.9,1020.0,0.0246,1.1563,59.458,0,14.0,0.0,1.31
2025-04-16,HEC-CS-007,PSD,1890.9,1020.0,0.0619,0.7729,88.9554,0,14.0,0.0,1.31
2025-04-16,HEC-CS-007,RTM,1034.9,1020.0,0.0283,1.9276,35.6656,0,10.0,0.0,2.07
2025-04-16,HEC-CS-007,TAN,30.5,1020.0,0.2437,21.7016,3.168,1,10.0,0.0,1.02
2025-04-16,HEC-CS-008,ALE,1472.2,808.0,0.819,0.9058,69.0007,0,9.0,0.0,1.31
2025-04-16,HEC-CS-008,ALG,308.0,808.0,0.1082,3.9588,15.7877,2,12.0,0.0,1.02
2025-04-16,HEC-CS-008,BCN,337.8,808.0,0.062,2.8591,21.8601,0,11.0,0.0,0.78
2025-04-16,HEC-CS-008,GEN,633.8,808.0,0.0483,1.2122,51.5586,0,11.0,0.0,1.5
2025-04-16,HEC-CS-008,GIB,303.7,808.0,0.07,3.595,17.3853,1,10.0,0.0,1.02
2025-04-16,HEC-CS-008,HAM,1130.4,808.0,0.0286,1.324,47.2038,0,9.0,0.0,1.59
2025-04-16,HEC-CS-008,IST,1351.3,808.0,0.0159,1.0638,58.7522,0,12.0,0.0,1.31
2025-04-16,HEC-CS-008,LIM,1570.9,808.0,0.1022,0.2665,234.4907,0,8.0,0.0,1.31
2025-04-16,HEC-CS-008,MLT,662.6,808.0,0.118,1.2036,51.9279,0,8.0,0.0,1.5
2025-04-16,HEC-CS-008,MRS,495.9,808.0,0.1959,1.6945,36.8841,0,9.0,0.0,0.78
2025-04-16,HEC-CS-008,PIR,1097.2,808.0,0.0246,1.4626,42.7312,0,14.0,0.0,1.31
2025-04-16,HEC-CS-008,PSD,1588.0,808.0,0.0619,0.9203,67.9143,0,14.0,0.0,1.31
2025-04-16,HEC-CS-008,RTM,977.7,808.0,0.0283,2.0404,30.6312,0,10.0,0.0,2.07
2025-04-16,HEC-CS-008,TAN,325.7,808.0,0.2437,2.0322,30.7543,1,10.0,0.0,1.02
2025-04-16,HEC-OL-001,ALE,611.1,2720.0,0.819,2.1821,272.0965,0,9.0,41.1,1.31
2025-04-16,HEC-OL-001,ALG,1241.3,2720.0,0.1082,0.9823,604.4631,2,12.0,41.1,1.02
2025-04-16,HEC-OL-001,BCN,870.7,2720.0,0.062,1.1092,535.2849,0,11.0,41.1,0.78
2025-04-16,HEC-OL-001,GEN,654.5,2720.0,0.0483,1.1739,505.8042,0,11.0,41.1,1.5
2025-04-16,HEC-OL-001,GIB,1236.9,2720.0,0.07,0.8827,672.6593,1,10.0,41.1,1.02
2025-04-16,HEC-OL-001,HAM,1042.7,2720.0,0.0286,1.4354,413.6454,0,9.0,41.1,1.59
2025-04-16,HEC-OL-001,IST,442.2,2720.0,0.0159,3.2508,182.6478,0,12.0,41.1,1.31
2025-04-16,HEC-OL-001,LIM,637.7,2720.0,0.1022,0.6566,904.3095,0,8.0,41.1,1.31
2025-04-16,HEC-OL-001,MLT,304.9,2720.0,0.118,2.6156,227.0024,0,8.0,41.1,1.5
2025-04-16,HEC-OL-001,MRS,765.2,2720.0,0.1959,1.0981,540.6849,0,9.0,41.1,0.78
2025-04-16,HEC-OL-001,PIR,152.7,2720.0,0.0246,10.5095,56.4965,0,14.0,41.1,1.31
2025-04-16,HEC-OL-001,PSD,703.5,2720.0,0.0619,2.0773,285.824,0,14.0,41.1,1.31
2025-04-16,HEC-OL-001,RTM,1083.3,2720.0,0.0283,1.8415,322.4269,0,10.0,41.1,2.07
2025-04-16,HEC-OL-001,TAN,1262.9,2720.0,0.2437,0.5241,1132.8703,1,10.0,41.1,1.02
2025-04-16,HEC-OL-002,ALE,1558.9,29325.0,0.819,0.8554,567.4661,0,9.0,66.3,1.31
2025-04-16,HEC-OL-002,ALG,503.0,29325.0,0.1082,2.4241,200.2498,2,12.0,66.3,1.02
2025-04-16,HEC-OL-002,BCN,122.4,29325.0,0.062,7.8905,61.5189,0,11.0,66.3,0.78
2025-04-16,HEC-OL-002,GEN,368.1,29325.0,0.0483,2.0872,232.5678,0,11.0,66.3,1.5
2025-04-16,HEC-OL-002,GIB,500.0,29325.0,0.07,2.1836,222.3011,1,10.0,66.3,1.02
2025-04-16,HEC-OL-002,HAM,729.4,29325.0,0.0286,2.052,236.5624,0,9.0,66.3,1.59
2025-04-16,HEC-OL-002,IST,1262.7,29325.0,0.0159,1.1384,426.39,0,12.0,66.3,1.31
2025-04-16,HEC-OL-002,LIM,1583.7,29325.0,0.1022,0.2644,1836.0506,0,8.0,66.3,1.31
2025-04-16,HEC-OL-002,MLT,771.3,29325.0,0.118,1.034,469.4694,0,8.0,66.3,1.5
2025-04-16,HEC-OL-002,MRS,204.6,29325.0,0.1959,4.107,118.1914,0,9.0,66.3,0.78
2025-04-16,HEC-OL-002,PIR,1089.0,29325.0,0.0246,1.4736,329.3985,0,14.0,66.3,1.31
2025-04-16,HEC-OL-002,PSD,1657.9,29325.0,0.0619,0.8815,550.6858,0,14.0,66.3,1.31
2025-04-16,HEC-OL-002,RTM,552.5,29325.0,0.0283,3.6107,134.4392,0,10.0,66.3,2.07
2025-04-16,HEC-OL-002,TAN,529.7,29325.0,0.2437,1.2496,388.4653,1,10.0,66.3,1.02
2025-04-16,HEC-OL-003,ALE,1775.6,2592.5,0.819,0.751,754.5357,0,9.0,38.6,1.31
2025-04-16,HEC-OL-003,ALG,4.4,2592.5,0.1082,277.1136,2.0449,2,12.0,38.6,1.02
2025-04-16,HEC-OL-003,BCN,471.1,2592.5,0.062,2.0501,276.4099,0,11.0,38.6,0.78
2025-04-16,HEC-OL-003,GEN,819.8,2592.5,0.0483,0.9372,604.651,0,11.0,38.6,1.5
2025-04-16,HEC-OL-003,GIB,0.0,2592.5,0.07,1091.8,0.0,1,10.0,38.6,1.02
2025-04-16,HEC-OL-003,HAM,1226.0,2592.5,0.0286,1.2208,464.1767,0,9.0,38.6,1.59
2025-04-16,HEC-OL-003,IST,1626.9,2592.5,0.0159,0.8836,641.3287,0,12.0,38.6,1.31
2025-04-16,HEC-OL-003,LIM,1868.5,2592.5,0.1022,0.2241,2528.8194,0,8.0,38.6,1.31
2025-04-16,HEC-OL-003,MLT,963.3,2592.5,0.118,0.8279,684.4765,0,8.0,38.6,1.5
2025-04-16,HEC-OL-003,MRS,654.7,2592.5,0.1959,1.2835,441.505,0,9.0,38.6,0.78
2025-04-16,HEC-OL-003,PIR,1387.9,2592.5,0.0246,1.1563,490.0777,0,14.0,38.6,1.31
2025-04-16,HEC-OL-003,PSD,1890.9,2592.5,0.0619,0.7729,733.2079,0,14.0,38.6,1.31
2025-04-16,HEC-OL-003,RTM,1034.9,2592.5,0.0283,1.9276,293.9713,0,10.0,38.6,2.07
2025-04-16,HEC-OL-003,TAN,30.5,2592.5,0.2437,21.7016,26.1117,1,10.0,38.6,1.02
2025-04-16,HEC-RG-001,ALE,1374.0,663.0,0.819,0.9705,339.1639,0,9.0,0.0,1.31
2025-04-16,HEC-RG-001,ALG,658.4,663.0,0.1082,1.8519,177.7441,2,12.0,0.0,1.02
2025-04-16,HEC-RG-001,BCN,183.8,663.0,0.062,5.2546,62.6432,0,11.0,0.0,0.78
